-3.254029035568237305e+00,-1.045620560646057129e+00,3.509753346443176270e-01,2.551366567611694336e+00,-1.292283773422241211e+00,-1.185272455215454102e+00,1.076576232910156250e+00,-3.567099869251251221e-01,-8.642494678497314453e-01
-5.048382878303527832e-01,-9.561232328414916992e-01,-1.753816604614257812e+00,1.140628337860107422e+00,1.314061403274536133e+00,2.331232547760009766e+00,1.406312942504882812e+00,-5.393913984298706055e-01,-4.414608180522918701e-01
-9.086332321166992188e-01,-9.895509481430053711e-01,-1.327915668487548828e+00,-7.209613919258117676e-01,9.903662800788879395e-01,-5.286337137222290039e-01,2.369949966669082642e-01,-6.220937371253967285e-01,9.231654405593872070e-01
7.108712196350097656e-01,-1.480271816253662109e+00,2.107078731060028076e-01,-1.797690629959106445e+00,8.967346698045730591e-02,-6.076394021511077881e-02,-6.329451203346252441e-01,6.622502803802490234e-01,3.594594597816467285e-01
1.845941394567489624e-01,-6.131353974342346191e-01,4.876243695616722107e-02,-1.748220801353454590e+00,-2.309746265411376953e+00,-6.683484911918640137e-01,1.153613328933715820e+00,-1.351240992546081543e+00,-7.956780195236206055e-01
1.146241903305053711e+00,-1.475305676460266113e+00,-6.396105289459228516e-01,-3.213160037994384766e+00,5.847041606903076172e-01,2.081623554229736328e+00,4.037428796291351318e-01,-2.098643630743026733e-01,-2.028672695159912109e+00
-1.823073744773864746e+00,-1.825907588005065918e+00,-2.691705942153930664e+00,-1.618845343589782715e+00,9.543336033821105957e-01,1.321873784065246582e+00,5.791795253753662109e-02,-3.051331996917724609e+00,4.133463799953460693e-01
9.855284690856933594e-01,-2.128843784332275391e+00,-1.699188113212585449e+00,1.202716708183288574e+00,-1.286389470100402832e+00,1.684791803359985352e+00,1.361636042594909668e+00,2.444723993539810181e-01,-1.475643396377563477e+00
3.617812395095825195e-01,1.860159516334533691e+00,2.178474664688110352e-01,-2.076183557510375977e+00,-2.260090351104736328e+00,-7.296718358993530273e-01,9.077787399291992188e-01,6.549269706010818481e-02,1.956085324287414551e+00
-6.862556934356689453e-01,-1.116750478744506836e+00,1.089936867356300354e-02,4.045551121234893799e-01,1.747932672500610352e+00,1.619372516870498657e-01,-8.962330967187881470e-02,-2.183342695236206055e+00,-2.039404869079589844e+00
-1.908439755439758301e+00,-7.814729809761047363e-01,-1.243406057357788086e+00,5.034890174865722656e-01,5.956238508224487305e-01,9.719710350036621094e-01,-1.276961684226989746e+00,3.489285945892333984e+00,2.487609684467315674e-01
-1.708541989326477051e+00,-2.592994272708892822e-01,-1.631784439086914062e-01,-1.530457615852355957e+00,1.676997423171997070e+00,7.939033508300781250e-01,-2.923241555690765381e-01,9.171696305274963379e-01,1.123106360435485840e+00
-2.499554157257080078e-01,-5.504007339477539062e-01,-7.253849506378173828e-01,-2.598423480987548828e+00,-1.832436323165893555e-01,2.398650884628295898e+00,8.083682060241699219e-01,-2.892286479473114014e-01,1.327339887619018555e+00
-7.545397281646728516e-01,-2.100219011306762695e+00,-2.448238134384155273e+00,6.460433006286621094e-01,1.596971414983272552e-02,-5.503261089324951172e-01,3.285328626632690430e+00,-2.028509140014648438e+00,-7.781920433044433594e-01
-5.578097701072692871e-01,8.296982049942016602e-01,1.845121741294860840e+00,-2.550642251968383789e+00,3.865012824535369873e-01,-1.256468892097473145e+00,-2.005546331405639648e+00,-1.813453793525695801e+00,-2.918105363845825195e+00
1.357207298278808594e-01,2.856005132198333740e-01,-4.570417702198028564e-01,-9.763099551200866699e-01,4.845016449689865112e-02,-1.910716533660888672e+00,7.454449534416198730e-01,-9.188120961189270020e-01,2.558443069458007812e+00
2.933992445468902588e-01,-6.426646709442138672e-01,9.461688995361328125e-01,-8.676245212554931641e-01,-4.647254049777984619e-01,-3.428142070770263672e-01,9.371207952499389648e-01,-1.619511723518371582e+00,1.021778225898742676e+00
1.936177253723144531e+00,-1.270529747009277344e+00,-2.693055391311645508e+00,-2.315865516662597656e+00,2.163017272949218750e+00,-1.624287068843841553e-01,2.481310218572616577e-01,1.150522351264953613e+00,-3.452066779136657715e-01
1.196772307157516479e-01,1.041221737861633301e+00,9.081062674522399902e-01,-5.657680034637451172e-01,6.953829526901245117e-01,-1.451142668724060059e+00,-9.366160035133361816e-01,-1.244619846343994141e+00,-3.463272154331207275e-01
-1.015039443969726562e+00,-3.959559798240661621e-01,5.883239954710006714e-02,-8.968739509582519531e-01,1.430283784866333008e+00,1.011670708656311035e+00,-5.168825984001159668e-01,1.890389561653137207e+00,-7.674382328987121582e-01
