1.565126419067382812e+00,-1.553187251091003418e+00,7.729682326316833496e-01,2.100383281707763672e+00,-1.127981185913085938e+00
-1.117370605468750000e+00,-4.236778736114501953e+00,2.218406438827514648e+00,-2.483118534088134766e+00,1.387979626655578613e+00
-4.318964108824729919e-02,2.640972733497619629e-01,2.536940202116966248e-02,-8.358779549598693848e-01,-1.522524595260620117e+00
8.152819871902465820e-01,-9.773352742195129395e-01,1.810967206954956055e+00,2.820110559463500977e+00,1.133412793278694153e-01
1.063879489898681641e+00,-1.812210679054260254e-01,1.717875361442565918e+00,-7.844568043947219849e-02,-8.107263445854187012e-01
1.068373918533325195e+00,-2.856708168983459473e-01,1.322495937347412109e+00,2.623981237411499023e+00,5.043620467185974121e-01
-2.011994361877441406e+00,-1.074497222900390625e+00,8.686042428016662598e-01,1.005676746368408203e+00,-7.043348997831344604e-02
-5.315546989440917969e-01,-2.885098457336425781e+00,2.950528144836425781e+00,4.774355590343475342e-01,1.030832409858703613e+00
-7.339012026786804199e-01,-3.317412853240966797e+00,1.413841724395751953e+00,-1.184173822402954102e+00,-5.799161270260810852e-02
-6.287829875946044922e-01,-3.751706361770629883e+00,-5.028478801250457764e-02,-2.308913916349411011e-01,1.849956750869750977e+00
-5.869159698486328125e-01,-1.584123492240905762e+00,9.940121173858642578e-01,-6.003262400627136230e-01,-9.484507441520690918e-01
1.408369302749633789e+00,1.055453896522521973e+00,-1.188768148422241211e+00,-4.015563726425170898e-01,-2.011167109012603760e-01
2.382784605026245117e+00,2.346630573272705078e+00,-3.657281398773193359e+00,-1.410925239324569702e-01,7.758834362030029297e-01
2.433014810085296631e-01,-1.010849356651306152e+00,1.510652780532836914e+00,5.464949607849121094e-01,-5.099367722868919373e-02
-3.470748364925384521e-01,-2.272368192672729492e+00,2.200429439544677734e+00,1.699863910675048828e+00,2.469527244567871094e+00
5.372250080108642578e-01,-1.677879393100738525e-01,2.360559701919555664e+00,1.274201512336730957e+00,-4.298155009746551514e-01
-1.220382094383239746e+00,-2.780646085739135742e+00,3.347223997116088867e+00,-3.840179741382598877e-01,-1.012264609336853027e+00
-1.136068820953369141e+00,-3.384134769439697266e+00,1.657229512929916382e-01,-2.029134511947631836e+00,1.603046298027038574e+00
3.294812142848968506e-01,6.994174122810363770e-01,3.059835195541381836e+00,-3.652534186840057373e-01,-2.820539951324462891e+00
1.940728187561035156e+00,3.948000073432922363e-01,7.586516141891479492e-01,-3.604283034801483154e-01,-8.820261359214782715e-01
-1.053174257278442383e+00,-2.676870822906494141e+00,2.637463569641113281e+00,-3.524957597255706787e-01,-7.999777793884277344e-02
9.404358267784118652e-01,9.204454421997070312e-01,1.582093834877014160e+00,8.011989295482635498e-02,-2.165074348449707031e+00
6.334320902824401855e-01,-3.639401674270629883e+00,-2.552281916141510010e-01,2.035253286361694336e+00,-1.466334700584411621e+00
-1.879050135612487793e-01,-1.681762576103210449e+00,1.208155393600463867e+00,8.766556978225708008e-01,2.387760877609252930e+00
1.187308430671691895e+00,-4.901034235954284668e-01,1.151621937751770020e+00,-1.103596463799476624e-01,-2.210948467254638672e+00
-9.846215844154357910e-01,-1.860147237777709961e+00,2.594186067581176758e+00,5.925306677818298340e-01,-1.407330751419067383e+00
