-1.187260866165161133e+00,-1.127170681953430176e+00,-5.807756185531616211e-01,4.014907777309417725e-01
1.802842319011688232e-02,1.287405490875244141e+00,-1.067029461264610291e-01,1.219388961791992188e+00
2.684317231178283691e-01,-6.112306118011474609e-01,1.762634873390197754e+00,-1.280169010162353516e+00
2.437134504318237305e+00,1.628134369850158691e+00,3.747127950191497803e-01,-1.512132883071899414e+00
-6.341390609741210938e-01,9.605072736740112305e-01,1.000921845436096191e+00,-1.044748902320861816e+00
1.839614659547805786e-02,1.004165768623352051e+00,-1.189098954200744629e-01,-1.411268591880798340e+00
-1.909534454345703125e+00,5.206249356269836426e-01,-5.198251605033874512e-01,-1.185078144073486328e+00
-2.765510559082031250e+00,3.244291543960571289e-01,-3.623647093772888184e-01,7.609933614730834961e-01
-3.076762855052947998e-01,5.837811827659606934e-01,-2.080298513174057007e-01,1.701465696096420288e-01
-2.084287166595458984e+00,8.289120197296142578e-01,1.833785176277160645e-01,-6.354590654373168945e-01
-6.686615943908691406e-02,-4.574541747570037842e-01,-4.072223305702209473e-01,-6.822970509529113770e-01
1.140765786170959473e+00,-8.520837426185607910e-01,-1.519460082054138184e+00,-1.152708530426025391e+00
-1.558802723884582520e+00,6.844815611839294434e-01,-9.968786686658859253e-02,6.022602915763854980e-01
2.247274816036224365e-01,-1.390358656644821167e-01,1.334430217742919922e+00,6.345503330230712891e-01
6.728129982948303223e-01,-6.938064098358154297e-02,6.199418902397155762e-01,-9.727121591567993164e-01
5.118492245674133301e-01,1.148489415645599365e-01,-4.572541266679763794e-02,1.134781956672668457e+00
3.928345814347267151e-02,-7.971128225326538086e-01,4.109304249286651611e-01,-8.083459734916687012e-01
-7.810693979263305664e-01,-1.323618292808532715e-01,1.109475255012512207e+00,-7.716251015663146973e-01
-3.867306709289550781e-01,-2.298667132854461670e-01,8.414921760559082031e-01,-2.704675912857055664e+00
4.064982235431671143e-01,-9.488099813461303711e-01,-9.720926284790039062e-01,-4.012711644172668457e-01
-3.360961377620697021e-01,-4.658093452453613281e-01,2.232704162597656250e-01,-4.698251783847808838e-01
1.016074642539024353e-01,2.329614400863647461e+00,6.360320448875427246e-01,1.878559470176696777e+00
1.183184504508972168e+00,6.539441347122192383e-01,-7.768261432647705078e-01,7.219382524490356445e-01
-6.719281077384948730e-01,-3.687056154012680054e-02,-4.891609251499176025e-01,2.348529398441314697e-01
-1.082565426826477051e+00,-1.171381115913391113e+00,1.714779585599899292e-01,1.506302595138549805e+00
-1.821907997131347656e+00,2.695003449916839600e-01,1.879385828971862793e+00,4.066950678825378418e-01
-5.532472729682922363e-01,7.521045207977294922e-01,3.485872447490692139e-01,6.421284675598144531e-01
-1.016354322433471680e+00,4.045258760452270508e-01,5.241751074790954590e-01,5.602065324783325195e-01
3.576600551605224609e-01,-5.235280394554138184e-01,-4.457937479019165039e-01,-1.154998660087585449e+00
6.094115972518920898e-01,1.308648705482482910e+00,1.051520109176635742e+00,-9.868080914020538330e-02
7.561533153057098389e-02,-2.881646752357482910e-01,1.646745324134826660e+00,2.378619462251663208e-01
2.754228353500366211e+00,-2.031951665878295898e+00,1.317412555217742920e-01,5.527406185865402222e-02
1.389870762825012207e+00,-1.892336159944534302e-01,1.354880724102258682e-02,-1.406452178955078125e+00
-7.480630874633789062e-01,-3.521624207496643066e-01,2.673994004726409912e-01,6.623467803001403809e-01
-8.870122432708740234e-01,6.952534317970275879e-01,4.711248874664306641e-01,1.402401924133300781e+00
1.525989770889282227e+00,-1.725359201431274414e+00,-1.282525777816772461e+00,-9.688852429389953613e-01
2.676161825656890869e-01,1.935591816902160645e+00,7.553253322839736938e-02,-6.755203604698181152e-01
1.421552300453186035e+00,-9.649177193641662598e-01,-2.991922497749328613e-01,1.135008484125137329e-01
-2.342862635850906372e-01,1.593413591384887695e+00,-1.812963604927062988e+00,-1.025238394737243652e+00
4.984827935695648193e-01,5.221097469329833984e-01,-1.234016656875610352e+00,-4.219873249530792236e-01
-1.450689435005187988e+00,7.292587161064147949e-01,-3.485609591007232666e-01,-6.047787517309188843e-02
-7.204352617263793945e-01,-1.321321725845336914e+00,-1.677040457725524902e-01,-2.498187780380249023e+00
3.832395970821380615e-01,-1.210682630538940430e+00,-1.083150625228881836e+00,2.184706211090087891e+00
2.232602089643478394e-01,4.129591882228851318e-01,-9.258514642715454102e-01,-4.684174656867980957e-01
2.156237363815307617e-01,1.369029879570007324e+00,-1.197035789489746094e+00,1.654710769653320312e+00
8.612662553787231445e-01,-5.575029253959655762e-01,-6.614754199981689453e-01,9.036507606506347656e-01
-7.650269269943237305e-01,8.053157329559326172e-01,5.849264264106750488e-01,9.653757810592651367e-01
2.694703340530395508e-01,-1.485286116600036621e+00,5.880345702171325684e-01,3.721580207347869873e-01
2.381252646446228027e-01,5.261797904968261719e-01,5.334771275520324707e-01,3.507170081138610840e-01
1.338863015174865723e+00,6.258917450904846191e-01,-1.427325010299682617e-01,1.942076086997985840e-01
1.565243452787399292e-01,4.908355325460433960e-02,1.122962459921836853e-01,-8.090931922197341919e-02
-1.655227839946746826e-01,-8.434676527976989746e-01,-7.683897763490676880e-02,4.133155047893524170e-01
-7.724293470382690430e-01,3.728371560573577881e-01,1.439052671194076538e-01,-1.027048349380493164e+00
-1.499114483594894409e-01,1.672364830970764160e+00,7.428061962127685547e-01,8.754454255104064941e-01
-9.840435534715652466e-02,2.462501376867294312e-01,-1.169039130210876465e+00,-6.468297839164733887e-01
1.576771259307861328e+00,-2.520597875118255615e-01,1.299482822418212891e+00,3.329586982727050781e-01
-5.973476171493530273e-02,-5.809507966041564941e-01,-1.273643821477890015e-01,-3.906499445438385010e-01
3.028939664363861084e-01,-8.463637828826904297e-01,6.857341527938842773e-01,-8.962620496749877930e-01
9.056060314178466797e-01,3.243467509746551514e-01,-2.950837314128875732e-01,2.048309564590454102e+00
1.913962244987487793e+00,-1.487303137779235840e+00,-7.203938961029052734e-01,6.238708496093750000e-01
1.580349802970886230e-01,-1.056241154670715332e+00,-4.956715106964111328e-01,-1.176326945424079895e-01
1.168360233306884766e+00,-1.073386788368225098e+00,-1.481770038604736328e+00,2.691161632537841797e-01
6.153848171234130859e-01,1.863092660903930664e+00,-3.050361871719360352e-01,-9.556058645248413086e-01
-1.242991924285888672e+00,-3.819704353809356689e-01,2.127396613359451294e-01,-4.383730292320251465e-01
2.789321243762969971e-01,7.385297417640686035e-01,-3.533370494842529297e-01,-3.337479531764984131e-01
-3.568670451641082764e-01,-1.183008551597595215e+00,-2.556035816669464111e-01,-3.010182380676269531e-01
-9.387249350547790527e-01,9.640488028526306152e-02,5.165304988622665405e-03,6.287127137184143066e-01
2.262388020753860474e-01,9.682842493057250977e-01,1.422634005546569824e+00,-3.025081753730773926e-01
-1.629536271095275879e+00,6.431332826614379883e-01,-3.223660588264465332e-01,-1.387814402580261230e+00
-1.716904044151306152e-01,9.665019512176513672e-01,9.178419709205627441e-01,-2.888664305210113525e-01
-4.532771706581115723e-01,3.239093422889709473e-01,8.862888813018798828e-01,2.337124496698379517e-01
7.680276632308959961e-01,-2.133595198392868042e-01,2.663570642471313477e-01,5.648175477981567383e-01
5.713846683502197266e-01,2.112337201833724976e-01,-1.358354389667510986e-01,1.463747262954711914e+00
1.462767958641052246e+00,-4.300886392593383789e-01,-3.466746807098388672e-01,-1.190962910652160645e+00
-4.807010293006896973e-01,-7.793453335762023926e-01,8.304558396339416504e-01,-1.019757866859436035e+00
-1.191324830055236816e+00,9.653913974761962891e-01,-1.728745698928833008e+00,-1.495520591735839844e+00
7.631289958953857422e-01,4.822008311748504639e-01,8.914635181427001953e-01,1.790092468261718750e+00
-1.885443925857543945e-01,2.380997389554977417e-01,5.244467854499816895e-01,4.144523441791534424e-01
2.844429910182952881e-01,1.658671617507934570e+00,7.830696105957031250e-01,-6.392998099327087402e-01
2.501785159111022949e-01,-3.903748001903295517e-03,-1.259792208671569824e+00,-3.782324790954589844e-01
1.823638796806335449e+00,1.284479349851608276e-01,-1.304201006889343262e+00,2.423823595046997070e+00
-1.227497220039367676e+00,-1.193968113511800766e-02,-6.641089916229248047e-01,-2.575843930244445801e-01
8.269836306571960449e-01,-2.232915610074996948e-01,8.557055890560150146e-02,-1.063411116600036621e+00
8.248881697654724121e-01,-1.518149971961975098e+00,-3.434518724679946899e-02,-9.213718771934509277e-01
-2.006469249725341797e+00,-1.310952305793762207e+00,4.793090820312500000e-01,3.196445703506469727e-01
1.050985217094421387e+00,-1.478379607200622559e+00,8.752795457839965820e-01,-5.598462820053100586e-01
-6.043996214866638184e-01,-2.429259300231933594e+00,1.060903668403625488e+00,-6.380674839019775391e-01
-1.349694967269897461e+00,-1.395864129066467285e+00,-2.568368017673492432e-01,-1.086100339889526367e+00
9.497423768043518066e-01,-1.500354558229446411e-01,-8.784193396568298340e-01,1.626553058624267578e+00
-4.616328179836273193e-01,1.323487401008605957e+00,2.339277230203151703e-02,9.408116340637207031e-01
4.176159799098968506e-01,-4.687269330024719238e-01,1.702736854553222656e+00,-1.467695236206054688e+00
1.533250212669372559e+00,7.452726364135742188e-01,-1.111862778663635254e+00,-5.868973731994628906e-01
8.534309267997741699e-01,-9.916381239891052246e-01,-4.671902656555175781e-01,1.959765791893005371e+00
7.137412577867507935e-02,6.289517283439636230e-01,1.536197781562805176e+00,-3.475105762481689453e-01
-2.842323303222656250e+00,-6.419984698295593262e-01,7.479188442230224609e-01,8.840182423591613770e-01
-1.550060510635375977e-01,9.360234141349792480e-01,1.079701304435729980e+00,1.283391237258911133e+00
6.611751317977905273e-01,1.332127302885055542e-01,-3.397361338138580322e-01,-1.557063579559326172e+00
-7.623292207717895508e-01,5.508568882942199707e-01,-1.117051601409912109e+00,-3.328080102801322937e-02
4.342854768037796021e-02,-2.854134142398834229e-01,-2.312525548040866852e-02,2.081530392169952393e-01
-1.192438006401062012e+00,-2.369248628616333008e+00,7.225229740142822266e-01,-1.528244465589523315e-01
1.412015676498413086e+00,-8.669791370630264282e-02,1.580172181129455566e+00,1.520012617111206055e+00
4.301221072673797607e-01,7.795467376708984375e-01,-7.703204751014709473e-01,1.869928598403930664e+00
1.284853816032409668e+00,3.816083073616027832e-01,-1.812970757484436035e+00,3.132525682449340820e-01
-6.247498989105224609e-01,3.986889719963073730e-01,2.966218590736389160e-01,9.715113639831542969e-01
-3.979253396391868591e-02,1.065663337707519531e+00,-3.718687295913696289e-01,1.167781502008438110e-01
-6.662782430648803711e-01,-1.394831836223602295e-01,3.558596074581146240e-01,1.822128295898437500e+00
-8.681579828262329102e-01,-4.347532093524932861e-01,-1.670963525772094727e+00,6.380806565284729004e-01
5.148026347160339355e-01,-1.100710332393646240e-01,5.235782265663146973e-01,-3.859598338603973389e-01
1.149552583694458008e+00,-9.154759347438812256e-02,3.079237639904022217e-01,-1.604054331779479980e+00
1.050209522247314453e+00,8.721768856048583984e-01,-4.193281531333923340e-01,-6.588329076766967773e-01
1.906526446342468262e+00,-1.280117034912109375e+00,-2.028310745954513550e-01,1.539608001708984375e+00
1.232260279357433319e-02,2.117478847503662109e+00,5.241060853004455566e-01,1.389156341552734375e+00
-6.602370142936706543e-01,-4.588664472103118896e-01,-7.418908476829528809e-01,-1.478870391845703125e+00
-5.463566184043884277e-01,-1.389930248260498047e+00,1.434320658445358276e-01,-1.919436901807785034e-01
-2.773498594760894775e-01,8.954972028732299805e-01,1.604344844818115234e+00,-1.302793264389038086e+00
3.099018335342407227e-01,1.066330298781394958e-01,-2.648947536945343018e-01,9.358952045440673828e-01
4.984658658504486084e-01,6.777451038360595703e-01,6.467217206954956055e-01,-1.831795454025268555e+00
3.638792335987091064e-01,1.672121137380599976e-01,1.041676163673400879e+00,-7.601766586303710938e-01
2.856102883815765381e-01,-3.719019591808319092e-01,2.199975997209548950e-01,-7.771093249320983887e-01
5.620212554931640625e-01,2.789557278156280518e-01,1.856160640716552734e+00,-2.597609534859657288e-02
1.759084820747375488e+00,6.403797268867492676e-01,-2.588070333003997803e-01,-4.300541803240776062e-02
5.463526844978332520e-01,-4.615012556314468384e-02,2.545031607151031494e-01,-6.262549757957458496e-01
3.540771305561065674e-01,2.006366968154907227e+00,1.186426877975463867e+00,-1.161009192466735840e+00
4.764413833618164062e-01,-3.146190643310546875e-01,-1.002446055412292480e+00,-2.445506751537322998e-01
3.968586027622222900e-01,8.466712236404418945e-01,6.903721094131469727e-01,5.156584829092025757e-02
2.701991498470306396e-01,-1.885135024785995483e-01,-2.671093225479125977e+00,-4.913466870784759521e-01
-7.425171732902526855e-01,2.132800579071044922e+00,4.071838259696960449e-01,-1.865994691848754883e+00
1.304977893829345703e+00,2.723746597766876221e-01,5.687772631645202637e-01,-2.004347145557403564e-01
-2.098515510559082031e+00,6.137800812721252441e-01,5.570773482322692871e-01,-7.447601556777954102e-01
1.683446764945983887e-01,1.233268901705741882e-01,1.165389060974121094e+00,4.936807751655578613e-01
1.273940920829772949e+00,-1.176475137472152710e-01,-7.873663306236267090e-01,1.055751800537109375e+00
5.845948457717895508e-01,-8.371858596801757812e-01,1.058060288429260254e+00,4.127210378646850586e-02
2.956833243370056152e-01,-2.468632459640502930e+00,7.225579023361206055e-01,-1.098966360092163086e+00
7.572544217109680176e-01,2.555029630661010742e+00,7.088748216629028320e-01,1.559853196144104004e+00
-1.233298182487487793e+00,-4.696980118751525879e-01,-6.726470589637756348e-01,2.010878473520278931e-01
-1.014789104461669922e+00,1.286567687988281250e+00,-1.000579595565795898e+00,1.013971045613288879e-01
-9.412659406661987305e-01,-8.913378119468688965e-01,-1.209487438201904297e+00,1.425135374069213867e+00
-2.012806177139282227e+00,-8.153063058853149414e-01,9.263069033622741699e-01,2.028937041759490967e-01
4.591907560825347900e-01,-6.693511009216308594e-01,-6.281503438949584961e-01,-8.926091790199279785e-01
7.966334819793701172e-01,6.188522577285766602e-01,3.302566111087799072e-01,1.773780137300491333e-01
-4.151381254196166992e-01,5.441610217094421387e-01,5.198607444763183594e-01,9.181092381477355957e-01
5.967209935188293457e-01,6.191234588623046875e-01,-1.080900073051452637e+00,1.179265856742858887e+00
1.774171233177185059e+00,1.157098338007926941e-01,1.649767994880676270e+00,1.711591184139251709e-01
-2.292602807283401489e-01,-1.548754453659057617e+00,-1.306097269058227539e+00,-1.589966058731079102e+00
2.616130411624908447e-01,2.166965007781982422e+00,3.409929871559143066e-01,-1.950271278619766235e-01
-6.554355621337890625e-01,6.977653503417968750e-02,-2.485422976315021515e-02,-1.348157972097396851e-01
1.283030867576599121e+00,-7.841682434082031250e-01,1.417096138000488281e+00,7.741362452507019043e-01
3.108684122562408447e-01,-6.813967823982238770e-01,1.301037788391113281e+00,6.179689764976501465e-01
-5.352802872657775879e-01,3.073910251259803772e-03,1.105482459068298340e+00,1.441760420799255371e+00
-1.950670033693313599e-01,1.819631814956665039e+00,-3.820101022720336914e-01,7.341127842664718628e-02
5.783535242080688477e-01,-3.625178933143615723e-01,1.384728431701660156e+00,-8.855767250061035156e-01
-3.157811462879180908e-01,-3.781116604804992676e-01,-3.786619305610656738e-01,-7.828707993030548096e-02
-1.534934401512145996e+00,2.078719139099121094e-01,6.916334033012390137e-01,-1.151019096374511719e+00
-2.815108597278594971e-01,1.755014896392822266e+00,1.053115487098693848e+00,2.760103046894073486e-01
4.921463727951049805e-01,-2.682615518569946289e-01,6.322622895240783691e-01,1.248761117458343506e-01
1.235046982765197754e+00,-1.268657684326171875e+00,5.530617237091064453e-01,8.228756487369537354e-03
1.508029848337173462e-01,4.013758003711700439e-01,-1.221572995185852051e+00,-1.504896521568298340e+00
-1.159290909767150879e+00,1.621057629585266113e+00,-5.079827904701232910e-01,-5.312865376472473145e-01
7.928848862648010254e-01,-5.423934459686279297e-01,1.130459308624267578e+00,3.519644439220428467e-01
2.884891331195831299e-01,-4.261153638362884521e-01,5.580305457115173340e-01,-1.534536361694335938e+00
6.782118678092956543e-01,-1.461240172386169434e+00,-8.435975909233093262e-01,-3.216590583324432373e-01
-1.076507210731506348e+00,-4.944005608558654785e-01,3.988792598247528076e-01,8.073807358741760254e-01
