3.305386006832122803e-01,1.501708388328552246e+00,-2.375881820917129517e-01,-2.063798189163208008e+00,1.813127160072326660e+00,5.201394855976104736e-02,8.347303867340087891e-01,-9.992588162422180176e-01
6.245160102844238281e-01,-1.404042124748229980e+00,5.898838043212890625e-01,5.059388875961303711e-01,-2.682950198650360107e-01,-3.473410010337829590e-01,-4.519881308078765869e-01,4.758101403713226318e-01
5.838510394096374512e-01,1.124401092529296875e+00,-1.138976931571960449e+00,-2.642795085906982422e+00,3.260051310062408447e-01,-7.218055725097656250e-01,2.065814971923828125e+00,-8.349038958549499512e-01
8.435012698173522949e-01,1.020934820175170898e+00,2.144431918859481812e-01,4.975351989269256592e-01,-1.073355913162231445e+00,-8.131018877029418945e-01,1.655328273773193359e+00,1.908572435379028320e+00
-4.692818820476531982e-01,5.483943819999694824e-01,-7.434776425361633301e-01,-1.699062466621398926e+00,1.190010309219360352e+00,-7.415326237678527832e-01,4.278381168842315674e-01,4.104958847165107727e-02
1.934284090995788574e+00,2.172854661941528320e+00,-3.906886558979749680e-03,-2.889888286590576172e+00,-6.300517320632934570e-01,-2.475396394729614258e+00,-9.471724033355712891e-01,3.012497901916503906e+00
2.083002328872680664e+00,-7.889755368232727051e-01,4.598564505577087402e-01,5.385361313819885254e-01,1.553677320480346680e+00,-1.212827414274215698e-01,-2.991889953613281250e+00,-1.219869017601013184e+00
5.964867472648620605e-01,-7.507172822952270508e-01,8.604131937026977539e-01,4.646295011043548584e-01,5.821777582168579102e-01,1.173852920532226562e+00,-3.081075906753540039e+00,2.923612594604492188e-01
-2.629812359809875488e-01,7.154546976089477539e-01,9.026597738265991211e-01,-1.840012550354003906e+00,-2.502322435379028320e+00,7.616785168647766113e-01,2.875984907150268555e+00,1.623672723770141602e+00
-4.953857660293579102e-01,-7.056971192359924316e-01,-1.358256816864013672e+00,-2.376699209213256836e+00,-6.843761205673217773e-01,1.017247557640075684e+00,-4.565853476524353027e-01,-3.829432010650634766e+00
-3.149997591972351074e-01,4.768611192703247070e-01,-1.308656215667724609e+00,-1.588243842124938965e+00,4.168483316898345947e-01,1.013787865638732910e+00,9.471210837364196777e-01,5.223661661148071289e-01
4.192346334457397461e-01,2.353584915399551392e-01,-1.267786860466003418e+00,-2.086530685424804688e+00,8.742917776107788086e-01,6.459497809410095215e-01,2.067631721496582031e+00,-1.261710882186889648e+00
-4.816913604736328125e-02,-1.103810429573059082e+00,2.624926805496215820e+00,-3.141709327697753906e+00,-1.472252756357192993e-01,1.268864393234252930e+00,-1.075264215469360352e+00,8.231811523437500000e-01
6.873869299888610840e-01,1.519280791282653809e+00,-8.826813101768493652e-01,-1.540313214063644409e-01,4.203137457370758057e-01,-5.179139971733093262e-01,2.120687007904052734e+00,8.154574036598205566e-01
-5.462398529052734375e-01,6.670285463333129883e-01,5.633145570755004883e-01,-2.104968786239624023e+00,-3.363478899002075195e+00,1.980738520622253418e+00,3.476579666137695312e+00,2.164324820041656494e-01
7.110584974288940430e-01,8.028743863105773926e-01,-1.089397907257080078e+00,-3.497376918792724609e+00,1.850886821746826172e+00,7.015273720026016235e-02,2.308760166168212891e+00,-2.710687637329101562e+00
-5.717925429344177246e-01,2.849495112895965576e-01,-5.510938763618469238e-01,-1.978510499000549316e+00,5.328807830810546875e-01,4.297578036785125732e-01,-6.966950893402099609e-01,-1.566892147064208984e+00
2.803266346454620361e-01,8.495974540710449219e-01,1.096253156661987305e+00,1.622298359870910645e+00,-4.173371791839599609e-01,-2.573698759078979492e-02,1.086092710494995117e+00,-2.345567382872104645e-02
4.666609466075897217e-01,-4.877430498600006104e-01,-1.043906092643737793e+00,-2.805909633636474609e+00,-1.275399923324584961e-01,-6.176902651786804199e-01,1.553093075752258301e+00,-1.552041292190551758e+00
-8.090867996215820312e-01,7.796039581298828125e-01,5.283969640731811523e-01,-1.397092938423156738e+00,1.568490028381347656e+00,-1.611728221178054810e-01,-9.526894241571426392e-02,-2.662564992904663086e+00
1.325085759162902832e+00,5.694465637207031250e-01,-9.317036867141723633e-01,-1.848212957382202148e+00,5.572982430458068848e-01,-2.709012031555175781e-01,1.044106125831604004e+00,1.715106815099716187e-01
6.118596196174621582e-01,8.752629160881042480e-01,-7.485243678092956543e-01,3.944917023181915283e-01,1.392929673194885254e+00,9.894576668739318848e-01,-7.125123739242553711e-01,-6.657791137695312500e-01
2.435563951730728149e-01,8.416310548782348633e-01,-5.952236652374267578e-01,-1.696258783340454102e+00,6.181856393814086914e-01,1.905529260635375977e+00,2.559337854385375977e+00,8.527642488479614258e-01
-2.451086044311523438e-01,-1.255400419235229492e+00,7.613055109977722168e-01,-6.946694254875183105e-01,-2.240791797637939453e+00,1.094421148300170898e+00,-2.621258497238159180e+00,-2.746791362762451172e+00
-5.597774982452392578e-01,-7.266469597816467285e-01,2.330252677202224731e-01,-9.740071892738342285e-01,1.181379795074462891e+00,6.439508199691772461e-01,1.329089850187301636e-01,-1.831751585006713867e+00
1.019941210746765137e+00,-6.297267079353332520e-01,-1.669488996267318726e-01,5.130812525749206543e-01,-5.250199437141418457e-01,-1.284984946250915527e+00,-8.908571004867553711e-01,1.456909775733947754e+00
-1.322175145149230957e+00,8.133563995361328125e-01,3.203228861093521118e-02,-1.400588899850845337e-01,-1.572616219520568848e+00,-8.389407396316528320e-01,-5.098092555999755859e-01,1.049601197242736816e+00
5.462420582771301270e-01,-2.506711184978485107e-01,5.045137405395507812e-01,1.644157022237777710e-01,-5.521747097373008728e-02,1.472398996353149414e+00,-1.296214163303375244e-01,5.993276238441467285e-01
-8.161149621009826660e-01,7.889950275421142578e-02,-9.369489550590515137e-01,-1.277400732040405273e+00,-1.179557323455810547e+00,9.479197263717651367e-01,1.162945151329040527e+00,-7.001919746398925781e-01
-5.821439623832702637e-01,-8.241108655929565430e-01,4.244463443756103516e-01,-1.106658101081848145e+00,-2.443216592073440552e-01,6.152844429016113281e-01,3.062770664691925049e-01,3.703251481056213379e-01
1.282452583312988281e+00,-8.841934800148010254e-01,7.792364954948425293e-01,-2.667784094810485840e-01,-8.199241161346435547e-01,3.968372941017150879e-01,2.959718704223632812e-01,1.200323700904846191e+00
1.074207186698913574e+00,-9.537550806999206543e-02,-4.009338915348052979e-01,-8.705626130104064941e-01,1.039062500000000000e+00,-5.203475356101989746e-01,-3.440729081630706787e-01,3.735458850860595703e-01
