-2.050421088933944702e-01,-2.785635888576507568e-01,2.624179840087890625e+00,1.171792507171630859e+00,6.397524476051330566e-01,1.758383393287658691e+00,4.402493238449096680e-01,-8.368903994560241699e-01
5.073975920677185059e-01,-6.920945048332214355e-01,-1.121138572692871094e+00,-2.409338206052780151e-01,-6.293868422508239746e-01,-7.648151516914367676e-01,5.995409488677978516e-01,-1.052104711532592773e+00
1.656895995140075684e+00,-1.003781080245971680e+00,5.421643257141113281e-01,1.453262567520141602e+00,1.063423871994018555e+00,8.347423076629638672e-01,5.658673495054244995e-02,-2.023540973663330078e+00
-8.422591686248779297e-01,5.807673335075378418e-01,2.448479413986206055e+00,1.591244697570800781e+00,9.138858914375305176e-01,1.128971099853515625e+00,1.652873635292053223e+00,1.891151189804077148e+00
1.368466854095458984e+00,-8.967965245246887207e-01,1.104556679725646973e+00,1.944393396377563477e+00,-1.045608043670654297e+00,1.396757960319519043e-01,3.487206697463989258e+00,-6.884576678276062012e-01
1.061466574668884277e+00,-8.694890737533569336e-01,1.057763576507568359e+00,6.964488029479980469e-01,1.066542863845825195e-01,-1.675489544868469238e+00,-2.558172941207885742e-01,-4.901998676359653473e-03
2.741929292678833008e-01,1.154159188270568848e+00,-3.118967711925506592e-01,1.308988332748413086e+00,2.735852718353271484e+00,-1.582742631435394287e-01,-2.893564701080322266e+00,7.082641869783401489e-02
1.031122922897338867e+00,7.419528365135192871e-01,-2.347167015075683594e+00,1.282302886247634888e-01,2.789762735366821289e+00,-1.353018045425415039e+00,-2.069188117980957031e+00,2.331439971923828125e+00
-4.020091593265533447e-01,2.099849224090576172e+00,2.534256458282470703e+00,8.026685714721679688e-01,8.832729421555995941e-03,1.809008240699768066e+00,1.878635406494140625e+00,1.414313673973083496e+00
-7.496436834335327148e-01,7.056500762701034546e-02,1.207986831665039062e+00,2.431455612182617188e+00,-2.348181009292602539e-01,1.087066292762756348e+00,1.611506104469299316e+00,1.981050372123718262e+00
7.226101756095886230e-01,-5.552088022232055664e-01,-1.758534014225006104e-01,2.877213954925537109e+00,-3.516972064971923828e-01,-1.984843373298645020e+00,-9.241948723793029785e-01,9.606539607048034668e-01
1.396128416061401367e+00,2.023790121078491211e+00,-8.731433749198913574e-01,-3.707299828529357910e-01,-2.621060311794281006e-01,4.119676947593688965e-01,-6.877169609069824219e-01,-6.888358294963836670e-02
1.224646687507629395e+00,-8.824881315231323242e-01,-6.592174768447875977e-01,1.401912808418273926e+00,-5.042490959167480469e-01,8.398847579956054688e-01,-1.431396961212158203e+00,3.664299547672271729e-01
-1.671788334846496582e+00,6.569932699203491211e-01,1.334946274757385254e+00,1.434811592102050781e+00,-8.622577786445617676e-01,3.533115625381469727e+00,4.657572507858276367e-01,4.948031008243560791e-01
9.657049179077148438e-02,-6.440165042877197266e-01,1.649015307426452637e+00,-7.184008955955505371e-01,-9.178184270858764648e-01,7.784124016761779785e-01,-1.132159590721130371e+00,6.464762240648269653e-02
-6.611815094947814941e-01,5.564887523651123047e-01,2.194074392318725586e+00,-1.108173131942749023e+00,1.169162392616271973e+00,1.224103689193725586e+00,-4.620144963264465332e-01,-2.235429137945175171e-01
-1.212516427040100098e+00,-8.469297885894775391e-01,1.007879137992858887e+00,1.481652617454528809e+00,-7.736341953277587891e-01,1.097572803497314453e+00,1.236786961555480957e+00,3.581546545028686523e-01
-1.026426553726196289e+00,7.639103531837463379e-01,1.961780309677124023e+00,2.048647165298461914e+00,7.299268841743469238e-01,-6.741936206817626953e-01,2.133777856826782227e+00,7.418370246887207031e-01
7.285530865192413330e-02,-1.835837006568908691e+00,2.722102105617523193e-01,-1.280099391937255859e+00,-6.430085897445678711e-01,-1.573306918144226074e+00,-5.842542648315429688e-01,3.040497004985809326e-01
-2.994615435600280762e-01,-2.820702791213989258e-01,2.877256393432617188e+00,-2.421979159116744995e-01,2.509292125701904297e+00,-8.809245228767395020e-01,-1.473575383424758911e-01,-1.043223857879638672e+00
-4.341351389884948730e-01,-9.020925164222717285e-01,2.450122356414794922e+00,8.324618935585021973e-01,-1.038678288459777832e+00,-1.606412529945373535e+00,1.468071103096008301e+00,2.870993614196777344e-01
7.221462130546569824e-01,-1.044879794120788574e+00,1.036446213722229004e+00,1.084730505943298340e+00,-5.084390640258789062e-01,-2.485472440719604492e+00,1.623403191566467285e+00,-1.118651986122131348e+00
2.846246957778930664e+00,7.606917619705200195e-01,2.826490104198455811e-01,-4.123877525329589844e+00,2.320718318223953247e-01,-1.245944976806640625e+00,1.226687669754028320e+00,1.834471821784973145e+00
-1.493231892585754395e+00,-1.909921616315841675e-01,7.679263949394226074e-01,2.210009574890136719e+00,-1.046026349067687988e+00,2.891005873680114746e-01,1.255812168121337891e+00,7.759611010551452637e-01
