3.947336673736572266e-01,8.842269778251647949e-01,-9.614250808954238892e-02
-5.108174085617065430e-01,9.570229649543762207e-01,-2.497432708740234375e+00
-3.291615009307861328e+00,8.257471919059753418e-01,-1.945023536682128906e+00
8.232483267784118652e-01,-3.344418108463287354e-01,-1.148774743080139160e+00
-8.432205915451049805e-01,8.417573571205139160e-01,-9.527814984321594238e-01
1.574608325958251953e+00,1.861878871917724609e+00,-2.047421693801879883e+00
8.266128301620483398e-01,2.484769523143768311e-01,-1.560096502304077148e+00
7.372424006462097168e-01,-1.734289050102233887e+00,-1.283849835395812988e+00
2.012738436460494995e-01,1.181643605232238770e+00,-1.141152262687683105e+00
6.561468839645385742e-01,-2.097077369689941406e-01,4.571392238140106201e-01
-5.947148799896240234e-01,-3.050191700458526611e-01,-2.208058118820190430e+00
5.097756385803222656e-01,-8.017029762268066406e-01,4.673840403556823730e-01
-1.298489093780517578e+00,-3.354777023196220398e-02,-1.752681970596313477e+00
2.727603912353515625e-01,2.272291481494903564e-01,-1.480263710021972656e+00
-1.402157843112945557e-01,-4.100389182567596436e-01,-3.958328068256378174e-02
-6.543289422988891602e-01,-1.107940793037414551e+00,-4.156517982482910156e-01
-1.398458719253540039e+00,1.508254259824752808e-01,-2.035891532897949219e+00
1.196676254272460938e+00,1.098205566406250000e+00,-1.792858481407165527e+00
-1.133508887141942978e-02,-1.069048523902893066e+00,-1.560059309005737305e+00
-4.137477576732635498e-01,-5.091729164123535156e-01,-2.736212491989135742e+00
-4.542248547077178955e-01,-1.688336968421936035e+00,5.813090801239013672e-01
-5.213311910629272461e-01,7.647146582603454590e-01,-1.839584708213806152e+00
-9.260837435722351074e-01,-3.165911912918090820e+00,-3.954711183905601501e-02
4.370642304420471191e-01,-4.163851737976074219e-01,2.440024465322494507e-01
1.726409196853637695e+00,2.023153781890869141e+00,2.010996043682098389e-01
-3.099102675914764404e-01,-1.082364678382873535e+00,1.757590472698211670e-01
1.226235389709472656e+00,7.861391454935073853e-02,-7.330594062805175781e-01
-3.008720576763153076e-01,-1.899441838264465332e+00,1.826856493949890137e+00
-2.952442765235900879e-01,-5.542170405387878418e-01,-8.162025809288024902e-01
1.006528496742248535e+00,1.206917762756347656e+00,-2.365014076232910156e+00
5.635170340538024902e-01,-2.040620088577270508e+00,-3.252653777599334717e-01
-9.565042853355407715e-01,-4.861814528703689575e-02,-4.142997741699218750e+00
9.969164729118347168e-01,8.172754049301147461e-01,-6.018653512001037598e-01
2.950398623943328857e-01,-1.902659058570861816e+00,2.514722645282745361e-01
5.103461742401123047e-01,1.778381317853927612e-01,-7.962290048599243164e-01
1.916045308113098145e+00,2.304739713668823242e+00,-1.702520102262496948e-01
2.581801824271678925e-02,1.167310953140258789e+00,-2.184965610504150391e+00
6.713074445724487305e-01,-2.424484044313430786e-01,-1.937802672386169434e+00
8.415921330451965332e-01,1.049618601799011230e+00,-1.749701499938964844e+00
-3.532606959342956543e-01,5.115510225296020508e-01,-2.975354433059692383e+00
-7.575695514678955078e-01,-1.396184444427490234e+00,1.635993599891662598e+00
1.263385653495788574e+00,4.625166952610015869e-01,-1.088397145271301270e+00
-8.597851991653442383e-01,-1.419920325279235840e+00,7.461931109428405762e-01
-2.363310754299163818e-01,-4.367866516113281250e-01,-1.722754478454589844e+00
8.519142866134643555e-01,4.231741130352020264e-01,1.958419531583786011e-01
-1.848022490739822388e-01,-1.504028916358947754e+00,1.595385909080505371e+00
1.964961141347885132e-01,4.494420886039733887e-01,-1.507144451141357422e+00
4.060707613825798035e-02,-6.714293956756591797e-01,-5.546877980232238770e-01
-3.824262917041778564e-01,-2.716203629970550537e-01,-1.640026330947875977e+00
6.322321891784667969e-01,6.110812425613403320e-01,-9.280280470848083496e-01
-7.669453620910644531e-01,-2.592179536819458008e+00,1.407577872276306152e+00
-9.743452072143554688e-01,-9.107487797737121582e-01,-3.309767246246337891e-01
-5.561569705605506897e-02,-1.842208147048950195e+00,1.192837119102478027e+00
1.899362504482269287e-01,3.088116049766540527e-01,-2.860195934772491455e-01
1.510256052017211914e+00,1.403974056243896484e+00,-7.829172611236572266e-01
-4.851723462343215942e-02,4.899905920028686523e-01,-2.434509992599487305e+00
2.200981229543685913e-01,-1.270759850740432739e-01,-1.192258715629577637e+00
3.141701519489288330e-01,3.702337443828582764e-01,-1.789178848266601562e+00
2.416806221008300781e-01,7.329844236373901367e-01,-2.435927391052246094e+00
-6.060562729835510254e-01,-1.516994237899780273e+00,1.974466800689697266e+00
7.455879449844360352e-01,1.577588915824890137e-01,6.121392846107482910e-01
3.757863044738769531e-01,5.029864907264709473e-01,-2.009330987930297852e+00
4.695011079311370850e-01,-3.665607869625091553e-01,2.714503109455108643e-01
3.953150510787963867e-01,1.206227421760559082e+00,-6.104329228401184082e-01
2.349469810724258423e-01,-3.378809392452239990e-01,-8.588093519210815430e-01
3.781717643141746521e-02,8.638297915458679199e-01,-4.835176765918731689e-01
-1.357962489128112793e+00,1.789880990982055664e-01,-2.651847362518310547e+00
3.216714560985565186e-01,-1.605733156204223633e+00,1.946364879608154297e+00
-6.701788902282714844e-01,-7.092282772064208984e-01,-1.225055336952209473e+00
-7.263888716697692871e-01,-1.893054604530334473e+00,1.196808338165283203e+00
4.581108391284942627e-01,8.782355487346649170e-02,-1.970491290092468262e+00
6.415596008300781250e-01,5.592273473739624023e-01,-8.137288093566894531e-01
-1.241105198860168457e+00,-1.469581723213195801e+00,1.016699194908142090e+00
-5.694106593728065491e-02,-1.753548145294189453e+00,1.849912166595458984e+00
4.040052592754364014e-01,-1.623668909072875977e+00,-1.099104762077331543e+00
-8.605204224586486816e-01,-1.031045168638229370e-01,-1.299061655998229980e+00
-9.222435951232910156e-01,3.406634628772735596e-01,2.335164248943328857e-01
-1.496940493583679199e+00,-5.963494181632995605e-01,-2.114733219146728516e+00
-1.246748328208923340e+00,-2.112142443656921387e-01,7.185336947441101074e-01
-1.620589733123779297e+00,9.593057036399841309e-01,6.582173109054565430e-01
1.392060041427612305e+00,6.735671758651733398e-01,1.558469086885452271e-01
-4.599629342555999756e-01,-9.005216956138610840e-01,8.276287913322448730e-01
1.058498978614807129e+00,3.954302370548248291e-01,9.351076483726501465e-01
-1.841902971267700195e+00,-4.780830070376396179e-02,-2.195003032684326172e+00
1.104500293731689453e+00,-5.994886532425880432e-02,9.688363075256347656e-01
-1.061163306236267090e+00,-9.627270698547363281e-01,-1.316945314407348633e+00
-3.812789916992187500e-01,-1.944895029067993164e+00,1.177422761917114258e+00
-4.342542886734008789e-01,-7.305478453636169434e-01,5.661516189575195312e-01
-7.655974626541137695e-01,-2.918889746069908142e-02,-2.498657703399658203e+00
2.287280261516571045e-01,1.288965344429016113e+00,-1.130873799324035645e+00
2.527528703212738037e-01,8.609077334403991699e-01,-2.955972671508789062e+00
-1.623140215873718262e+00,-1.355535984039306641e+00,3.703995645046234131e-01
-1.274222373962402344e+00,-3.784718036651611328e+00,4.472987353801727295e-02
6.150140762329101562e-01,-4.952803254127502441e-01,6.184167265892028809e-01
-3.325731754302978516e-01,1.622206121683120728e-01,-3.328896522521972656e+00
-4.663952589035034180e-01,-1.442844271659851074e+00,-1.061163067817687988e+00
9.003365039825439453e-01,-3.144020736217498779e-01,-1.203668951988220215e+00
-8.344447016716003418e-01,-1.909032821655273438e+00,2.310766726732254028e-01
3.801242709159851074e-01,9.446367025375366211e-01,-6.237211227416992188e-01
-9.263833761215209961e-01,-1.072195172309875488e+00,-1.568799018859863281e+00
1.325996398925781250e+00,1.403550028800964355e+00,-1.330992341041564941e+00
3.501918613910675049e-01,-4.910857677459716797e-01,-1.040921330451965332e+00
-2.561522126197814941e-01,-3.579589128494262695e-01,-1.400614261627197266e+00
2.779141962528228760e-01,1.477344930171966553e-01,-1.756745219230651855e+00
-1.435641646385192871e+00,3.963331282138824463e-01,-1.352365016937255859e+00
6.052881479263305664e-01,7.222054600715637207e-01,-2.332506418228149414e+00
7.822862863540649414e-01,2.438557147979736328e+00,-1.296704292297363281e+00
-6.893926262855529785e-01,-4.744586944580078125e-01,-3.095700263977050781e+00
1.090675950050354004e+00,-8.915683031082153320e-01,-1.709766983985900879e+00
-8.258938789367675781e-02,6.009030342102050781e-01,-2.223269224166870117e+00
4.337653219699859619e-01,-1.801611542701721191e+00,8.669335842132568359e-01
-5.835308879613876343e-02,2.404993213713169098e-02,-2.366096496582031250e+00
-6.392463445663452148e-01,1.673074997961521149e-02,-2.740551710128784180e+00
-2.010409832000732422e+00,-1.674514651298522949e+00,1.111168622970581055e+00
6.127535700798034668e-01,-1.516560018062591553e-01,-1.203505277633666992e+00
