-2.521642684936523438e+00,-2.568551540374755859e+00,6.302922368049621582e-01,5.888178944587707520e-01,1.389039874076843262e+00,1.458415627479553223e+00,-3.891086205840110779e-02
1.398794353008270264e-01,-3.907304108142852783e-01,-7.611539363861083984e-01,-4.974770247936248779e-01,3.431379050016403198e-02,2.338729351758956909e-01,-3.741765618324279785e-01
1.729734301567077637e+00,-9.007223248481750488e-01,1.626259326934814453e+00,-6.604620814323425293e-02,-1.304694771766662598e+00,-1.324226617813110352e+00,-8.483462333679199219e-01
1.774184852838516235e-01,-1.258710026741027832e-01,-9.195709228515625000e-02,-1.332872033119201660e+00,6.042340397834777832e-02,7.256378531455993652e-01,1.615792326629161835e-02
-1.988877415657043457e+00,-4.869004487991333008e-01,3.666277229785919189e-01,2.802734613418579102e+00,-1.358308911323547363e+00,-1.742571353912353516e+00,-1.078694701194763184e+00
2.675310075283050537e-01,-7.837675511837005615e-02,-2.063202857971191406e+00,-3.534130156040191650e-01,-5.670899152755737305e-01,-1.553168892860412598e+00,1.442112207412719727e+00
-1.555123925209045410e+00,-5.556070804595947266e-01,-6.414604783058166504e-01,1.527965903282165527e+00,-1.410543084144592285e+00,-1.167052462697029114e-01,-1.545609951019287109e+00
-1.620565801858901978e-01,-6.755892187356948853e-02,-9.678102284669876099e-02,-1.826063394546508789e+00,4.547444283962249756e-01,3.452555239200592041e-01,-1.014579296112060547e+00
-2.097940295934677124e-01,5.211377143859863281e-02,-4.696642234921455383e-02,-5.827862620353698730e-01,-7.812107801437377930e-01,2.024476289749145508e+00,-3.328337967395782471e-01
-8.468415141105651855e-01,-2.906740903854370117e+00,6.141697764396667480e-01,-9.507480263710021973e-01,1.678428292274475098e+00,-9.467203617095947266e-01,2.046043395996093750e+00
-7.285567522048950195e-01,1.077817797660827637e+00,1.917527556419372559e+00,2.959817886352539062e+00,-1.324458956718444824e+00,6.171287894248962402e-01,2.588533461093902588e-01
-7.905567884445190430e-01,-2.292413234710693359e+00,7.914062589406967163e-03,6.576904058456420898e-01,8.209208250045776367e-01,-1.523201227188110352e+00,1.181176900863647461e+00
-4.858300685882568359e-01,9.316039681434631348e-01,1.248793005943298340e+00,2.115754604339599609e+00,-2.052538394927978516e+00,1.351888537406921387e+00,1.957652688026428223e+00
-1.139896750450134277e+00,-8.602507114410400391e-01,-8.522607684135437012e-01,-1.633962541818618774e-01,1.834212541580200195e+00,9.726091027259826660e-01,-1.823249578475952148e+00
-8.518822193145751953e-01,-5.605499148368835449e-01,-1.400894880294799805e+00,8.760142326354980469e-02,8.264797329902648926e-01,2.503350973129272461e+00,-1.645976328290998936e-03
4.792301952838897705e-01,-2.535064145922660828e-02,-6.586679220199584961e-01,-1.658067256212234497e-01,1.152058482170104980e+00,-1.335471391677856445e+00,1.153667926788330078e+00
-1.251957774162292480e+00,-6.856409907341003418e-01,-6.817132830619812012e-01,-8.059863746166229248e-02,3.824637532234191895e-01,-5.503861308097839355e-01,-4.566974937915802002e-01
-6.637776494026184082e-01,-8.748344779014587402e-01,-8.267770707607269287e-02,-1.322008609771728516e+00,2.993428945541381836e+00,-7.456417679786682129e-01,-5.259133577346801758e-01
-2.170568466186523438e+00,-3.006356477737426758e+00,-1.735867261886596680e+00,1.852656006813049316e+00,2.030020952224731445e+00,6.476061046123504639e-02,-1.255477368831634521e-01
2.310834079980850220e-01,2.790261507034301758e-01,-9.704199433326721191e-01,-1.638889685273170471e-02,-6.753455400466918945e-01,9.295781254768371582e-01,-9.965207427740097046e-02
