-1.324923634529113770e+00,1.529572486877441406e+00,-1.281379222869873047e+00,-1.885559260845184326e-01,9.228773713111877441e-01,-7.816897630691528320e-01,-7.507156133651733398e-01
9.891725778579711914e-01,9.474612772464752197e-02,-4.587266147136688232e-01,7.848266959190368652e-01,8.423704504966735840e-01,1.506711602210998535e+00,2.317316532135009766e+00
8.752475976943969727e-01,-3.653473258018493652e-01,9.247428178787231445e-01,-8.457126021385192871e-01,1.125645995140075684e+00,-1.408295154571533203e+00,2.804924964904785156e+00
-5.854249596595764160e-01,-1.392153024673461914e+00,2.319903522729873657e-01,-8.905707299709320068e-02,-1.741587996482849121e+00,1.607221662998199463e-01,-1.462136507034301758e+00
3.273375034332275391e-01,-1.709619760513305664e+00,-3.418560028076171875e-01,1.838067173957824707e-01,-4.146565794944763184e-01,-1.528971176594495773e-02,-7.170792818069458008e-01
2.063783109188079834e-01,-1.497878551483154297e+00,-6.067297458648681641e-01,-5.764864087104797363e-01,-9.706372618675231934e-01,7.513941526412963867e-01,-2.259924173355102539e+00
-6.016090884804725647e-02,-5.282595381140708923e-02,1.387440711259841919e-01,-7.477830648422241211e-01,4.099665880203247070e-01,7.362223863601684570e-01,-7.944864630699157715e-01
-1.147899985313415527e+00,-7.458401918411254883e-01,4.901484251022338867e-01,-9.564495086669921875e-01,4.161045253276824951e-01,-7.501146197319030762e-01,-2.221539974212646484e+00
-1.138260841369628906e+00,2.184622585773468018e-01,-5.445700287818908691e-01,-1.056480288505554199e+00,-4.378782510757446289e-01,1.469911187887191772e-01,-2.496600747108459473e-01
-1.998333692550659180e+00,-6.370011568069458008e-01,-1.379044294357299805e+00,-7.696821093559265137e-01,-4.709432125091552734e-01,-4.154395759105682373e-01,6.059991717338562012e-01
4.923360049724578857e-01,-6.541940569877624512e-01,-3.636493086814880371e-01,3.116803169250488281e-01,7.779173254966735840e-01,9.803234934806823730e-01,-1.050796747207641602e+00
-2.311094105243682861e-01,-3.911538124084472656e-01,-9.944621920585632324e-01,1.307841300964355469e+00,1.285271763801574707e+00,4.991901516914367676e-01,-1.029860019683837891e+00
-1.097342967987060547e-01,2.836890220642089844e-01,1.052601933479309082e+00,-3.506278991699218750e-01,2.579341530799865723e-01,-9.616744518280029297e-02,-1.204177379608154297e+00
4.245327413082122803e-01,-1.054446339607238770e+00,7.006620168685913086e-01,1.072581171989440918e+00,-9.295564293861389160e-01,2.094893008470535278e-01,-2.305681556463241577e-01
-1.850636601448059082e+00,1.337267875671386719e+00,2.187788963317871094e+00,9.739929437637329102e-01,-9.193372726440429688e-01,3.689780533313751221e-01,-4.204045832157135010e-01
2.879205644130706787e-01,-6.734013557434082031e-01,7.981953024864196777e-02,3.170880973339080811e-01,1.295694708824157715e+00,-2.434420734643936157e-01,-1.994511008262634277e+00
8.618490099906921387e-01,-1.645801030099391937e-02,-7.824624888598918915e-03,9.831025600433349609e-01,-5.173469185829162598e-01,-6.916403770446777344e-01,-2.931952774524688721e-01
-9.004110693931579590e-01,4.580956995487213135e-01,4.156444221735000610e-02,1.138510346412658691e+00,2.538476467132568359e+00,1.374268412590026855e+00,-1.193327546119689941e+00
-1.151184961199760437e-01,7.194288074970245361e-02,-8.662764430046081543e-01,3.882760554552078247e-02,-3.888881802558898926e-01,-1.461799144744873047e+00,-2.703078269958496094e+00
-6.829361431300640106e-03,4.025744199752807617e-01,-5.417687892913818359e-01,-2.044521421194076538e-01,8.250790834426879883e-01,1.317519068717956543e+00,-2.191384077072143555e+00
-4.214974045753479004e-01,-9.504902362823486328e-01,1.260967612266540527e+00,-7.631471157073974609e-01,1.875383377075195312e+00,1.432955145835876465e+00,-1.326290607452392578e+00
2.002266496419906616e-01,-3.278289139270782471e-01,-8.723227977752685547e-01,1.789021044969558716e-01,4.105585217475891113e-01,-4.747906923294067383e-01,-1.527781248092651367e+00
-8.838188648223876953e-02,5.859984159469604492e-01,-1.327356696128845215e+00,-2.009997218847274780e-01,-2.719520963728427887e-02,6.368350237607955933e-02,-3.138904869556427002e-01
-7.248001098632812500e-01,1.287695646286010742e+00,-3.101272284984588623e-01,1.178676933050155640e-01,-2.582289457321166992e+00,7.003897428512573242e-02,-1.673475384712219238e+00
3.372599929571151733e-02,1.897938549518585205e-01,-9.759637713432312012e-01,9.141038060188293457e-01,-7.525491714477539062e-02,-9.004452824592590332e-01,-2.269575834274291992e+00
1.348257899284362793e+00,-1.280976533889770508e+00,-9.194003343582153320e-01,-9.095354080200195312e-01,-3.017666004598140717e-02,7.780600786209106445e-01,7.169193029403686523e-01
1.951663017272949219e+00,2.500489950180053711e-01,-4.593946933746337891e-01,1.605796575546264648e+00,1.950476616621017456e-01,8.884016275405883789e-01,5.192136168479919434e-01
-1.548090219497680664e+00,4.528263509273529053e-01,4.233042895793914795e-01,1.123000621795654297e+00,-1.006064176559448242e+00,-9.921844601631164551e-01,-9.612482786178588867e-01
4.130372405052185059e-01,3.733178377151489258e-01,2.054409310221672058e-02,-6.829683184623718262e-01,-1.522166371345520020e+00,-7.442256435751914978e-03,-3.699576556682586670e-01
-6.390534043312072754e-01,2.413341045379638672e+00,-1.582228779792785645e+00,6.693598031997680664e-01,7.152251005172729492e-01,-3.196097910404205322e-01,-1.606794238090515137e+00
-6.999996304512023926e-01,1.111191272735595703e+00,-1.287295222282409668e+00,1.363029479980468750e-01,3.797749578952789307e-01,4.239852130413055420e-01,-8.252442479133605957e-01
-7.558370828628540039e-01,-1.627742290496826172e+00,1.936006784439086914e+00,3.854557871818542480e-01,1.111932992935180664e+00,4.986212551593780518e-01,-1.130460500717163086e-01
4.763518273830413818e-01,-2.346353679895401001e-01,8.231554031372070312e-01,4.244199991226196289e-01,-1.115458250045776367e+00,-2.883111238479614258e-01,-4.300345420837402344e+00
-1.290056258440017700e-01,-2.065542697906494141e+00,2.813262343406677246e-01,1.264238595962524414e+00,1.315601706504821777e+00,-1.792436599731445312e+00,-3.808397293090820312e+00
-1.195916533470153809e+00,-3.883309960365295410e-01,-5.798684358596801758e-01,7.262183427810668945e-01,-6.021002531051635742e-01,-3.719584643840789795e-01,-2.005849599838256836e+00
2.821539342403411865e-01,-1.020453214645385742e+00,-7.387626767158508301e-01,-7.198558449745178223e-01,1.425813317298889160e+00,-1.033070683479309082e+00,-1.623801887035369873e-01
-1.087311133742332458e-01,-5.752010941505432129e-01,-1.177386760711669922e+00,1.147504210472106934e+00,6.594522595405578613e-01,-1.119373440742492676e+00,-2.562268972396850586e+00
7.046824693679809570e-01,1.589327931404113770e+00,1.060151457786560059e+00,4.972713887691497803e-01,6.192730665206909180e-01,-2.255941152572631836e+00,-2.364400923252105713e-01
8.685711026191711426e-01,-6.638207435607910156e-01,8.630149066448211670e-02,2.512104511260986328e-01,5.801550745964050293e-01,-2.871457338333129883e-01,1.610731184482574463e-01
-6.782776117324829102e-01,-6.062385439872741699e-01,8.717690110206604004e-01,1.863863706588745117e+00,6.278455257415771484e-01,-1.434775233268737793e+00,-2.543673515319824219e+00
-2.860296368598937988e-01,-1.749571919441223145e+00,1.225593447685241699e+00,-1.103216707706451416e-01,-1.334676265716552734e+00,-1.294308423995971680e+00,-1.658840417861938477e+00
-6.251851469278335571e-02,9.897330403327941895e-01,1.142283558845520020e+00,-1.436779052019119263e-01,-1.352226734161376953e+00,1.120964586734771729e-01,-1.626634359359741211e+00
3.946357667446136475e-01,-3.528711497783660889e-01,1.145649075508117676e+00,1.933418512344360352e+00,4.554085433483123779e-01,-1.368402004241943359e+00,2.014549523591995239e-01
-3.558325767517089844e-01,2.530248463153839111e-01,8.385081291198730469e-01,2.357352256774902344e+00,-6.658449769020080566e-01,-5.697955489158630371e-01,-8.447816967964172363e-01
-6.857801079750061035e-01,-4.747868701815605164e-02,-1.414249300956726074e+00,4.875694513320922852e-01,1.090303301811218262e+00,7.458771467208862305e-01,1.549745351076126099e-01
1.908107846975326538e-01,-1.460529327392578125e+00,2.582003176212310791e-01,1.163140058517456055e+00,-3.927705585956573486e-01,6.458979249000549316e-01,-1.090735077857971191e+00
-2.499646842479705811e-01,1.229925394058227539e+00,1.414651513099670410e+00,1.057467237114906311e-01,-9.567538499832153320e-01,1.210770830512046814e-01,-3.511163890361785889e-01
1.873691797256469727e+00,-9.199337363243103027e-01,-3.804933428764343262e-01,8.133042454719543457e-01,6.162298321723937988e-01,3.638261258602142334e-01,2.729678630828857422e+00
-1.002491116523742676e+00,2.054186016321182251e-01,1.418256878852844238e+00,-9.736171960830688477e-01,1.327153891324996948e-01,-7.295899391174316406e-01,-2.359439373016357422e+00
-3.145889639854431152e-01,2.094728499650955200e-01,2.315624803304672241e-02,-4.756814539432525635e-01,-6.246607303619384766e-01,-1.447676301002502441e+00,-1.384170174598693848e+00
-2.227793693542480469e+00,3.918094336986541748e-01,-6.523420810699462891e-01,8.138167858123779297e-01,2.337540984153747559e-01,-5.366176962852478027e-01,-1.019110679626464844e+00
-1.477800965309143066e+00,-1.588351130485534668e+00,1.572549223899841309e+00,-9.242831915616989136e-02,-6.224854588508605957e-01,-9.983372688293457031e-01,1.768461167812347412e-01
-7.983929514884948730e-01,9.485782980918884277e-01,-6.043178439140319824e-01,-1.669126003980636597e-02,2.810922637581825256e-02,-1.856027126312255859e+00,-9.071142077445983887e-01
-1.227432489395141602e+00,-8.100576996803283691e-01,-2.434623241424560547e-01,-5.091940239071846008e-02,-1.113503053784370422e-01,3.638389706611633301e-01,-1.357665300369262695e+00
