-5.951826572418212891e-01,2.324004471302032471e-01,-1.269451975822448730e+00,-8.372885584831237793e-01,-9.248238205909729004e-01
5.056099295616149902e-01,-2.267905235290527344e+00,-1.502401590347290039e+00,-1.064173936843872070e+00,-3.267185091972351074e-01
1.631950378417968750e+00,2.485462576150894165e-01,8.098998069763183594e-01,2.431056499481201172e-01,1.868880152702331543e+00
7.378979325294494629e-01,-1.525046825408935547e-01,9.664127230644226074e-01,5.290332436561584473e-01,2.533108294010162354e-01
1.925990700721740723e+00,1.519646167755126953e+00,1.619133949279785156e+00,-3.082464635372161865e-01,-6.413061022758483887e-01
-8.685577511787414551e-01,-1.641601800918579102e+00,-1.149891257286071777e+00,1.186662197113037109e+00,1.014076471328735352e+00
-1.536434739828109741e-01,4.716224670410156250e-01,9.365981817245483398e-02,1.512143373489379883e+00,-6.846804022789001465e-01
1.350622415542602539e+00,-4.971743822097778320e-01,6.343632936477661133e-01,3.280558586120605469e-01,-1.434801459312438965e+00
1.246819138526916504e+00,-1.385786890983581543e+00,1.405686974525451660e+00,3.092515468597412109e-01,-6.245101690292358398e-01
2.882931232452392578e-01,-5.981172919273376465e-01,9.203213453292846680e-01,6.925580501556396484e-01,9.920403361320495605e-01
7.316178083419799805e-02,-2.012285739183425903e-01,-1.925315558910369873e-01,1.209095239639282227e+00,5.706754326820373535e-01
7.651143074035644531e-01,-1.199407219886779785e+00,4.306690394878387451e-01,-1.488962411880493164e+00,-7.770980000495910645e-01
5.166631340980529785e-01,4.144586920738220215e-01,-7.184544205665588379e-01,1.892919391393661499e-01,9.140411615371704102e-01
2.592714130878448486e-01,-6.181628704071044922e-01,-7.413285970687866211e-01,-9.357779622077941895e-01,8.157880306243896484e-01
-7.656203508377075195e-01,6.517093181610107422e-01,2.008869886398315430e+00,4.585458040237426758e-01,-3.862564563751220703e-01
7.580452561378479004e-01,1.442033648490905762e-01,2.032339096069335938e+00,-1.447651624679565430e+00,4.892952740192413330e-02
-1.162442922592163086e+00,1.960662961006164551e+00,-8.164023160934448242e-01,3.181148767471313477e-01,-2.646749615669250488e-01
