-5.321865081787109375e-01,-1.757962346076965332e+00,-8.678640723228454590e-01
4.330788552761077881e-01,-1.216159701347351074e+00,1.713205814361572266e+00
-1.189642429351806641e+00,1.840473055839538574e+00,5.461841821670532227e-01
8.810215592384338379e-01,-1.351998746395111084e-02,-1.843309044837951660e+00
5.707011222839355469e-01,8.235495090484619141e-01,-1.231301903724670410e+00
-1.034306883811950684e+00,-8.842274546623229980e-01,-6.504886746406555176e-01
1.248883485794067383e+00,-6.466287970542907715e-01,-2.160900235176086426e-01
-6.342689394950866699e-01,4.330717921257019043e-01,-5.968061685562133789e-01
1.375419497489929199e+00,3.428964614868164062e-01,-2.036193609237670898e+00
6.524733304977416992e-01,-1.938898861408233643e-01,-1.546494066715240479e-01
-2.903987169265747070e-01,-2.257636070251464844e+00,-1.086421728134155273e+00
5.509057044982910156e-01,1.066861301660537720e-01,9.580092430114746094e-01
3.537086844444274902e-01,-4.872233867645263672e-01,-3.008222877979278564e-01
1.572209000587463379e+00,1.352969050407409668e+00,5.930990576744079590e-01
-1.259266376495361328e+00,7.614470720291137695e-01,3.852007687091827393e-01
-1.849421024322509766e+00,-3.603730201721191406e-01,-1.549756765365600586e+00
8.592304587364196777e-01,-1.540170311927795410e+00,1.374391466379165649e-01
-1.446271300315856934e+00,1.405803710222244263e-01,-5.797256231307983398e-01
8.063552379608154297e-01,3.397213527932763100e-03,-1.587947130203247070e+00
-4.850236177444458008e-01,-1.790325641632080078e+00,1.803683161735534668e+00
-7.846099138259887695e-01,1.902976930141448975e-01,-2.497066020965576172e+00
1.134546026587486267e-01,-1.360489010810852051e+00,6.245458722114562988e-01
9.528784155845642090e-01,-5.021242499351501465e-01,-3.833711445331573486e-01
7.883880287408828735e-02,4.144118726253509521e-01,-1.985799074172973633e+00
1.717464923858642578e+00,-1.314625978469848633e+00,1.203423738479614258e+00
4.555968344211578369e-01,-2.471174597740173340e-01,-1.184916734695434570e+00
-8.767116665840148926e-01,4.263868927955627441e-01,-1.351643562316894531e+00
3.822046220302581787e-01,-1.566016077995300293e+00,1.401584446430206299e-01
-7.907394170761108398e-01,-1.101848930120468140e-01,5.289595574140548706e-03
1.187166333198547363e+00,-1.866995096206665039e+00,1.914309620857238770e+00
-8.334151506423950195e-01,4.087896347045898438e-01,6.239237785339355469e-01
2.384933471679687500e+00,-9.591869115829467773e-01,-7.169877178966999054e-03
-8.437988162040710449e-01,6.283823251724243164e-01,4.042563736438751221e-01
3.976198732852935791e-01,-1.729651927947998047e+00,8.820917606353759766e-01
-8.676621317863464355e-01,-1.482434391975402832e+00,1.879717588424682617e+00
3.652700781822204590e-01,6.868935227394104004e-01,-4.791671037673950195e-01
-6.931068301200866699e-01,5.377388000488281250e-01,-5.209289193153381348e-01
8.409521728754043579e-02,-2.017907857894897461e+00,-1.313990801572799683e-01
1.099513530731201172e+00,-3.469998836517333984e-01,-3.423986434936523438e+00
-7.412357926368713379e-01,-8.652077987790107727e-03,-6.666924953460693359e-01
1.648894429206848145e+00,5.778513550758361816e-01,1.371974498033523560e-01
5.761388540267944336e-01,-3.072252571582794189e-01,-2.957324497401714325e-02
2.420451879501342773e+00,-1.341300249099731445e+00,-8.163230419158935547e-01
1.964552402496337891e+00,-5.415453910827636719e-01,-2.496645212173461914e+00
4.853393137454986572e-02,-1.652290344238281250e+00,3.617577552795410156e-01
-5.221346020698547363e-01,-1.457930654287338257e-01,7.018573284149169922e-01
8.131644129753112793e-01,4.669708311557769775e-01,-1.933942198753356934e+00
-6.368614435195922852e-01,-2.251401185989379883e+00,2.394138574600219727e+00
2.073568344116210938e+00,-1.519279479980468750e+00,-4.297495782375335693e-01
8.421145677566528320e-01,-1.723804593086242676e+00,8.840940594673156738e-01
8.221220225095748901e-02,-5.157790184020996094e-01,-1.956299066543579102e+00
-1.479115188121795654e-01,-7.769908308982849121e-01,1.130259394645690918e+00
2.444953918457031250e-01,-4.947942495346069336e-01,-1.232266664505004883e+00
-1.059479594230651855e+00,1.636180281639099121e+00,7.370891571044921875e-01
1.697709202766418457e+00,-9.968962669372558594e-01,-1.189540386199951172e+00
-6.617687344551086426e-01,1.484921574592590332e-01,-2.182272195816040039e+00
-5.871577262878417969e-01,-1.075148224830627441e+00,1.398896425962448120e-01
9.348609447479248047e-01,-5.363743305206298828e-01,-1.353688359260559082e+00
-3.582568094134330750e-02,-1.945220232009887695e+00,7.462763190269470215e-01
5.511040613055229187e-02,-4.022685587406158447e-01,-1.025435686111450195e+00
1.395135879516601562e+00,-8.143361210823059082e-01,1.973274350166320801e-01
-8.870942592620849609e-01,-5.091661810874938965e-01,-1.486721277236938477e+00
-1.020615458488464355e+00,4.213232919573783875e-02,7.539565563201904297e-01
-1.659888386726379395e+00,1.553315639495849609e+00,1.093052029609680176e+00
-6.669591069221496582e-01,2.330130785703659058e-01,-3.826341629028320312e-01
1.561208248138427734e+00,-4.260215759277343750e-01,-1.542697906494140625e+00
1.511919777840375900e-03,-1.249682784080505371e+00,1.244042739272117615e-01
-1.219001173973083496e+00,1.951932191848754883e+00,1.065765917301177979e-01
-2.873316109180450439e-01,-1.492921352386474609e+00,2.210079431533813477e-01
-8.801443576812744141e-01,2.529005765914916992e+00,1.386212468147277832e+00
-6.654425859451293945e-01,-1.184874057769775391e+00,-3.459158819168806076e-03
1.129874944686889648e+00,-1.553528070449829102e+00,6.645320057868957520e-01
-4.571672081947326660e-01,-1.498334288597106934e+00,-7.753892540931701660e-01
6.659452319145202637e-01,-1.865618705749511719e+00,3.277158737182617188e-01
-2.390891313552856445e-01,-2.196850538253784180e+00,-4.099510908126831055e-01
3.333090841770172119e-01,-9.160736203193664551e-01,-1.423619270324707031e+00
-3.514561653137207031e-01,-1.568529009819030762e+00,-1.284095346927642822e-01
7.193779945373535156e-01,2.586559653282165527e-01,-6.118366122245788574e-01
-1.084999814629554749e-01,-5.543351769447326660e-01,-1.399414300918579102e+00
8.684404194355010986e-02,1.306157708168029785e+00,2.590503096580505371e-01
2.526954650878906250e+00,-1.333374857902526855e+00,-4.015987515449523926e-01
-2.981047034263610840e-01,-2.380875051021575928e-01,-4.615712538361549377e-02
8.189155161380767822e-02,-9.786695837974548340e-01,9.064330905675888062e-02
-3.654531240463256836e-01,-5.714117288589477539e-01,-7.970863580703735352e-01
-1.252226114273071289e+00,-9.433898925781250000e-01,-8.080761432647705078e-01
-2.640105962753295898e+00,7.689843773841857910e-01,-1.440697908401489258e-01
1.346243262290954590e+00,3.542353585362434387e-02,-5.734486579895019531e-01
1.211647391319274902e+00,-1.053880929946899414e+00,8.394426703453063965e-01
1.299776315689086914e+00,-8.026677370071411133e-01,-9.271836876869201660e-01
-5.180237293243408203e-01,-1.395262479782104492e+00,6.243177056312561035e-01
-1.284225285053253174e-01,-6.009332537651062012e-01,-1.767455577850341797e+00
-2.857229948043823242e+00,-1.207974791526794434e+00,-4.100412726402282715e-01
-1.361396670341491699e+00,-9.675899147987365723e-01,-6.219709515571594238e-01
2.994108796119689941e-01,-6.820580959320068359e-01,-1.811905741691589355e+00
4.117835760116577148e-01,-9.779717922210693359e-01,-3.779940903186798096e-01
-1.720110885798931122e-02,-9.669412970542907715e-01,-2.238837480545043945e+00
-1.723094940185546875e+00,-7.443800568580627441e-01,-1.371879100799560547e+00
9.975606799125671387e-01,-1.060888469219207764e-01,8.808603882789611816e-01
7.373934984207153320e-01,-3.258857429027557373e-01,-4.063207507133483887e-01
-8.674522042274475098e-01,-4.318895936012268066e-01,-4.936747848987579346e-01
-7.855389118194580078e-01,-8.881147950887680054e-03,-6.587578654289245605e-01
6.080301851034164429e-02,-2.332577705383300781e+00,-4.221242368221282959e-01
-6.982308030128479004e-01,1.097172260284423828e+00,-1.379751920700073242e+00
-3.055687295272946358e-03,-2.683900594711303711e-01,-2.163891941308975220e-01
1.131502270698547363e+00,-1.514656543731689453e-01,5.840004086494445801e-01
-3.316102921962738037e-01,-1.944527387619018555e+00,7.603392004966735840e-01
-1.223824024200439453e+00,2.176195681095123291e-01,2.267980277538299561e-01
6.627923846244812012e-01,5.320308804512023926e-01,-1.160674810409545898e+00
3.323085308074951172e-01,3.889708518981933594e-01,-8.491346240043640137e-02
9.638898372650146484e-01,1.379726171493530273e+00,7.271095514297485352e-01
-1.584671378135681152e+00,5.304156541824340820e-01,5.824739336967468262e-01
-7.114090919494628906e-01,-1.479673624038696289e+00,1.234010219573974609e+00
-1.496378660202026367e+00,2.322585284709930420e-01,-2.081115961074829102e+00
5.262739658355712891e-01,-1.672652244567871094e+00,5.040981993079185486e-02
2.602973580360412598e-01,-5.951459407806396484e-01,-3.613918066024780273e+00
9.538304805755615234e-02,-3.200154602527618408e-01,-6.169500946998596191e-02
8.157640695571899414e-01,-3.622475862503051758e-01,1.061887979507446289e+00
-2.316463232040405273e+00,1.996281266212463379e+00,4.608380198478698730e-01
9.626474976539611816e-01,-6.273153424263000488e-01,1.195152401924133301e+00
1.027097463607788086e+00,-2.394057750701904297e+00,1.138619661331176758e+00
-2.968537211418151855e-01,1.058954954147338867e+00,-1.753793954849243164e-01
-6.130034923553466797e-01,-9.584229439496994019e-02,-7.465564012527465820e-01
-4.806104302406311035e-02,-2.726786136627197266e+00,1.406275391578674316e+00
7.511926293373107910e-01,2.838266789913177490e-01,-9.522342085838317871e-01
-2.625092983245849609e+00,1.385368943214416504e+00,-5.583273768424987793e-01
1.231777429580688477e+00,-1.552150487899780273e+00,-2.532033920288085938e-01
-7.434502840042114258e-01,1.073866367340087891e+00,1.082383751869201660e+00
2.739373743534088135e-01,4.317766726016998291e-01,-7.759203910827636719e-01
4.319418072700500488e-01,-3.759861886501312256e-01,-1.222472071647644043e+00
6.584698557853698730e-01,-7.429607510566711426e-01,-1.555862903594970703e+00
