-3.635424673557281494e-01,-4.017519354820251465e-01,-2.831995487213134766e+00,4.137371778488159180e-01,1.502497553825378418e+00,1.146867752075195312e+00
1.293253064155578613e+00,1.483345627784729004e+00,-8.173722624778747559e-01,4.322193562984466553e-01,-1.083822488784790039e+00,4.518394917249679565e-02
1.394256830215454102e+00,1.287921309471130371e+00,-3.795237839221954346e-02,-1.226814985275268555e+00,-3.782495856285095215e-01,1.215042829513549805e+00
1.787799835205078125e+00,-4.115153551101684570e-01,1.389691233634948730e+00,8.004244565963745117e-01,1.190882205963134766e+00,-2.459241896867752075e-01
-5.428706407546997070e-01,1.125910162925720215e+00,-1.343091964721679688e+00,-1.122650623321533203e+00,1.583695530891418457e+00,1.964187979698181152e+00
9.245497584342956543e-01,2.979661822319030762e-01,1.063866689801216125e-01,-4.838089942932128906e+00,1.264345407485961914e+00,1.766915202140808105e+00
2.530210912227630615e-01,-1.130580067634582520e+00,-1.099184036254882812e+00,-5.574878454208374023e-01,-2.339268326759338379e-01,-2.120682239532470703e+00
1.068354964256286621e+00,3.907171785831451416e-01,-2.171629965305328369e-01,-2.583757340908050537e-01,9.506013393402099609e-01,-1.111689448356628418e+00
5.541274547576904297e-01,8.320015072822570801e-01,-5.170643329620361328e-01,-1.972682714462280273e+00,6.820622682571411133e-01,-1.025356888771057129e+00
-6.446527242660522461e-01,-1.082159996032714844e+00,-2.605534315109252930e+00,2.482699602842330933e-01,-1.608621358871459961e+00,-2.533918619155883789e+00
1.067392349243164062e+00,7.848077416419982910e-01,-2.041870951652526855e-01,-1.565700888633728027e+00,-1.353850126266479492e+00,-1.868513464927673340e+00
-4.867928922176361084e-01,1.613845229148864746e-01,-1.112460613250732422e+00,-2.462078183889389038e-01,-1.218941807746887207e+00,-7.890294790267944336e-01
4.587304890155792236e-01,1.241487503051757812e+00,4.773206412792205811e-01,1.118347346782684326e-01,-1.453159809112548828e+00,-1.441833972930908203e-01
1.129298210144042969e-01,3.346685767173767090e-01,-1.364811182022094727e+00,-1.480497479438781738e+00,4.172864556312561035e-02,2.343034930527210236e-02
6.050258278846740723e-01,2.798255681991577148e-01,-1.756103754043579102e+00,-6.098989248275756836e-01,-4.103669524192810059e-01,-4.873681068420410156e-01
3.912178874015808105e-01,-7.409693598747253418e-01,-6.426608562469482422e-02,-3.906688213348388672e+00,7.511952519416809082e-01,-1.814783215522766113e+00
1.431803226470947266e+00,5.237801000475883484e-02,-1.274012327194213867e+00,-2.253032445907592773e+00,-1.226834774017333984e+00,1.947447806596755981e-01
1.162382513284683228e-01,-2.062920480966567993e-01,-1.527360200881958008e+00,-3.701298236846923828e-01,1.157502412796020508e+00,9.401624202728271484e-01
-2.235065959393978119e-02,-2.592794299125671387e-01,-9.467619061470031738e-01,-4.209000170230865479e-01,5.502226948738098145e-01,1.697082161903381348e+00
-1.051586389541625977e+00,1.110048413276672363e+00,2.530475556850433350e-01,4.609742760658264160e-01,2.505849838256835938e+00,1.713382959365844727e+00
-7.721018195152282715e-01,1.472726941108703613e+00,1.753761172294616699e+00,1.726226359605789185e-01,1.977017641067504883e+00,1.719762086868286133e+00
-1.426596641540527344e-01,9.030289649963378906e-01,-9.028527140617370605e-02,4.627833962440490723e-01,6.112418770790100098e-01,1.434762358665466309e+00
-6.319970488548278809e-01,-5.931834578514099121e-01,-1.726115822792053223e+00,-1.014445662498474121e+00,1.217234209179878235e-01,1.856353759765625000e+00
4.295597970485687256e-01,-8.883181810379028320e-01,-2.774883747100830078e+00,6.729227304458618164e-01,-1.626044511795043945e+00,2.629759311676025391e+00
-1.214505061507225037e-01,-1.511905908584594727e+00,-2.634511947631835938e+00,8.342337608337402344e-01,-2.175471782684326172e+00,3.119523823261260986e-02
-1.003587603569030762e+00,1.410316348075866699e+00,-5.481832623481750488e-01,4.798326194286346436e-01,1.756872415542602539e+00,2.455449819564819336e+00
-4.249421060085296631e-01,-9.861019253730773926e-01,-1.723841905593872070e+00,7.512394338846206665e-02,-2.322849750518798828e+00,-1.386417865753173828e+00
5.081634521484375000e-01,5.705337971448898315e-03,-7.223936915397644043e-02,-1.378215789794921875e+00,-4.717334806919097900e-01,-1.272736430168151855e+00
4.549912810325622559e-01,7.981882691383361816e-01,1.315911769866943359e+00,2.035074234008789062e-01,4.921112582087516785e-02,-1.910751938819885254e+00
-4.049379825592041016e-01,-7.512421905994415283e-02,-1.264552026987075806e-01,7.973598241806030273e-01,-2.087536454200744629e-01,5.014272928237915039e-01
1.725502967834472656e+00,-1.661503791809082031e+00,3.441711366176605225e-01,-1.158803224563598633e+00,4.370114505290985107e-01,-2.049044609069824219e+00
-1.939783930778503418e+00,7.360751032829284668e-01,-5.193938016891479492e-01,4.287204742431640625e-01,1.396560788154602051e+00,8.949528336524963379e-01
-2.002330571413040161e-01,-3.196250200271606445e-01,-3.923571705818176270e-01,3.267568051815032959e-01,1.138414978981018066e+00,2.590275526046752930e+00
-1.469880342483520508e+00,2.698423862457275391e-01,1.634371727705001831e-01,3.864048719406127930e-01,1.847981333732604980e+00,2.335782527923583984e+00
-3.190640807151794434e-01,-2.041442871093750000e+00,-1.078681945800781250e+00,9.417276978492736816e-01,-7.077993750572204590e-01,-1.325685810297727585e-02
1.058037400245666504e+00,2.030146718025207520e-01,1.098978757858276367e+00,-1.874849081039428711e+00,-2.706360816955566406e-01,5.325146913528442383e-01
-2.431136965751647949e-01,-6.239995956420898438e-01,-2.030645608901977539e+00,1.033363223075866699e+00,-1.796931743621826172e+00,2.361351966857910156e+00
4.244897142052650452e-02,1.758700609207153320e-01,-3.178429841995239258e+00,-2.761662244796752930e+00,-9.710065722465515137e-01,-6.055900454521179199e-01
-7.881610840559005737e-02,1.245534777641296387e+00,-1.888750046491622925e-01,1.197721809148788452e-01,9.675520658493041992e-01,2.611243963241577148e+00
6.326072216033935547e-01,-1.258340001106262207e+00,-5.212800502777099609e-01,-6.172025203704833984e-01,-3.202996253967285156e-01,-3.838884830474853516e-01
4.928202629089355469e-01,-1.110154151916503906e+00,-6.448616385459899902e-01,-2.662199735641479492e-02,-9.966529160737991333e-02,-1.867308378219604492e+00
-1.793927699327468872e-01,2.179873883724212646e-01,-1.300925493240356445e+00,1.398057937622070312e-01,1.068287611007690430e+00,1.003010272979736328e+00
4.908100068569183350e-01,2.275617361068725586e+00,2.360161066055297852e+00,4.613384306430816650e-01,-6.862415466457605362e-03,-3.537071049213409424e-01
7.320693731307983398e-01,1.511761784553527832e+00,1.462634205818176270e+00,8.883770704269409180e-01,-3.347271084785461426e-01,-3.103707730770111084e-01
4.390900135040283203e-01,-3.341866731643676758e-01,-1.674689888954162598e+00,3.915836215019226074e-01,9.034271538257598877e-02,-2.011278390884399414e+00
-2.339163064956665039e+00,4.631377160549163818e-01,1.836454629898071289e+00,2.946761846542358398e-01,1.349853992462158203e+00,-8.522111177444458008e-01
-1.067033410072326660e+00,8.212604373693466187e-02,-1.323896408081054688e+00,-7.867175340652465820e-01,1.002182483673095703e+00,2.048223733901977539e+00
1.803553938865661621e+00,-8.216308951377868652e-01,-1.349694281816482544e-01,-1.986735761165618896e-01,1.679925680160522461e+00,-2.111536979675292969e+00
1.275976777076721191e+00,1.690766453742980957e+00,1.321613788604736328e+00,1.876031160354614258e+00,-4.822912216186523438e-01,2.370076179504394531e+00
-3.875438868999481201e-01,6.144760251045227051e-01,-3.623737990856170654e-01,7.769371867179870605e-01,-2.813308537006378174e-01,1.394853830337524414e+00
1.038476705551147461e+00,3.892804682254791260e-02,-1.054986715316772461e+00,-2.119743824005126953e+00,1.478922963142395020e+00,1.144271969795227051e+00
2.990244925022125244e-01,-7.832641899585723877e-02,-1.520727872848510742e+00,-2.468858718872070312e+00,7.699638009071350098e-01,-2.595770120620727539e+00
5.480116605758666992e-01,1.210184216499328613e+00,8.263911008834838867e-01,8.101995587348937988e-01,-1.118822336196899414e+00,1.287416338920593262e+00
-4.347887337207794189e-01,6.473878622055053711e-01,1.504814028739929199e-01,1.089482188224792480e+00,1.925368666648864746e+00,1.907453060150146484e+00
-2.618008375167846680e+00,-8.363617062568664551e-01,-1.919818818569183350e-01,7.108631134033203125e-01,8.425277471542358398e-01,1.132196513935923576e-03
-2.812571823596954346e-01,8.289134502410888672e-01,-6.199234724044799805e-01,-1.595188856124877930e+00,-9.609611630439758301e-01,-1.454466581344604492e-01
1.827246904373168945e+00,1.041307806968688965e+00,1.242723941802978516e+00,5.329602956771850586e-01,1.162887692451477051e+00,-3.092648506164550781e+00
-8.971474170684814453e-01,7.305900454521179199e-01,-1.858067035675048828e+00,-4.375747740268707275e-01,2.042302303016185760e-02,1.293958902359008789e+00
-7.144777178764343262e-01,5.763321369886398315e-02,-1.488246172666549683e-01,-8.477813601493835449e-01,7.133723497390747070e-01,-1.302063763141632080e-01
-6.142932549118995667e-02,9.695316106081008911e-02,6.182707101106643677e-02,9.261167645454406738e-01,-9.759598374366760254e-01,-1.092233419418334961e+00
-1.152474761009216309e+00,-3.075706586241722107e-02,-1.242829442024230957e+00,6.592604517936706543e-01,2.449172288179397583e-01,1.936786174774169922e+00
1.585662364959716797e+00,4.885567724704742432e-02,-9.511379003524780273e-01,-6.092993617057800293e-01,8.110401630401611328e-01,-1.847568869590759277e+00
-3.533765971660614014e-01,-2.774121463298797607e-01,-1.865418195724487305e+00,9.286951422691345215e-01,-2.529425859451293945e+00,9.250127077102661133e-01
1.010697603225708008e+00,1.105544447898864746e+00,-1.322277784347534180e+00,-7.934833168983459473e-01,-2.255289554595947266e+00,-1.077263712882995605e+00
-7.592536211013793945e-01,1.492940545082092285e+00,8.353024125099182129e-01,-1.899580717086791992e+00,1.107520699501037598e+00,5.452536940574645996e-01
7.679981738328933716e-02,9.906677007675170898e-01,1.144521713256835938e+00,5.905264019966125488e-01,7.171246409416198730e-01,1.489242315292358398e+00
5.825137495994567871e-01,1.358003169298171997e-01,-1.794896483421325684e+00,-2.244774103164672852e+00,2.465723752975463867e+00,3.090617656707763672e-01
9.939734339714050293e-01,8.468250036239624023e-01,3.166733384132385254e-01,-2.665149271488189697e-01,-1.139296054840087891e+00,-1.431754231452941895e+00
3.323071718215942383e+00,-9.531700015068054199e-01,1.469630002975463867e+00,-8.647632598876953125e-01,-2.348484247922897339e-01,-1.486885309219360352e+00
-1.586277961730957031e+00,-1.577233552932739258e+00,-7.205149531364440918e-01,2.085234642028808594e+00,6.235048770904541016e-01,7.038419246673583984e-01
-4.380479753017425537e-01,-1.244156122207641602e+00,1.709717065095901489e-01,-8.533617854118347168e-01,-1.752048283815383911e-01,-2.496650367975234985e-01
-9.614419937133789062e-01,-2.724540948867797852e+00,-7.940945029258728027e-01,1.216123104095458984e+00,3.512981891632080078e+00,-4.828301370143890381e-01
5.922757983207702637e-01,1.532968640327453613e+00,1.983743607997894287e-01,5.258032083511352539e-01,-5.188493728637695312e-01,1.390421509742736816e+00
-8.138744235038757324e-01,-2.874056696891784668e-01,-1.888832330703735352e+00,7.043448686599731445e-01,-1.462046384811401367e+00,-1.260435223579406738e+00
1.480831146240234375e+00,-7.093481421470642090e-01,2.171214073896408081e-01,-6.416928488761186600e-03,4.571939706802368164e-01,-1.087858438491821289e+00
1.472890734672546387e+00,9.267310053110122681e-02,-2.999120473861694336e+00,2.155633687973022461e+00,-7.799280881881713867e-01,2.229272365570068359e+00
4.230650365352630615e-01,5.343363285064697266e-01,-8.585973978042602539e-01,-2.334539413452148438e+00,1.130899906158447266e+00,-2.373905897140502930e+00
-3.253846466541290283e-01,-9.374887943267822266e-01,-2.309874057769775391e+00,3.496098816394805908e-01,-2.709506750106811523e+00,5.281136631965637207e-01
3.082624375820159912e-01,5.084370374679565430e-01,-4.238204658031463623e-01,-1.287512063980102539e+00,-2.415588349103927612e-01,3.305986523628234863e-01
1.224126458168029785e+00,6.934506893157958984e-01,-2.647761488333344460e-03,-1.103350758552551270e+00,-4.581382870674133301e-01,-1.922080397605895996e+00
6.661159396171569824e-01,-1.841859817504882812e-01,-1.615887522697448730e+00,-1.502375364303588867e+00,2.549359798431396484e-01,1.240890860557556152e+00
-7.055768370628356934e-01,6.266561150550842285e-01,-1.950545191764831543e+00,1.201084017753601074e+00,-1.535304427146911621e+00,6.825096607208251953e-01
-2.163311988115310669e-01,-1.610889792442321777e+00,-1.305250287055969238e+00,2.750026881694793701e-01,-3.273858547210693359e+00,-1.413081526756286621e+00
-3.107109963893890381e-01,1.070478796958923340e+00,-3.625026941299438477e-01,-8.754385709762573242e-01,5.947101712226867676e-01,-2.690960168838500977e-01
6.016150116920471191e-01,-7.997505068778991699e-01,-8.513720035552978516e-01,-1.184252977371215820e+00,9.324988722801208496e-01,1.326702833175659180e-01
-4.234132766723632812e-01,1.769020795822143555e+00,1.612040877342224121e+00,-7.533508539199829102e-01,3.921354413032531738e-01,5.115128755569458008e-01
-1.191829741001129150e-01,-4.795167446136474609e-01,-4.416510105133056641e+00,-2.593986511230468750e+00,-2.865749359130859375e+00,-3.209679126739501953e-01
-7.080631852149963379e-01,7.202751189470291138e-02,-1.815314054489135742e+00,-5.320290848612785339e-02,9.714491367340087891e-01,-3.755145370960235596e-01
8.860945701599121094e-01,1.452656984329223633e+00,8.976256102323532104e-02,-9.010463356971740723e-01,2.344058360904455185e-03,-1.538557410240173340e+00
-1.015476509928703308e-01,1.022951483726501465e+00,1.076811790466308594e+00,1.481029152870178223e+00,-6.284679751843214035e-03,8.030931353569030762e-01
-5.462330207228660583e-02,-4.858331680297851562e-01,-1.693481802940368652e+00,-1.046892166137695312e+00,1.446309328079223633e+00,4.076616764068603516e+00
1.286831349134445190e-01,-3.026731014251708984e-01,-8.931618332862854004e-01,-2.731050014495849609e+00,-1.396954506635665894e-01,3.432066142559051514e-01
-1.431102156639099121e-01,2.881315052509307861e-01,-1.882054448127746582e+00,3.765423595905303955e-01,4.017991479486227036e-03,-4.446422159671783447e-01
-5.837646722793579102e-01,-1.020584344863891602e+00,-3.068247556686401367e+00,-3.024849653244018555e+00,7.112669348716735840e-01,-1.590512394905090332e-01
-3.914874792098999023e-01,4.162699580192565918e-01,-9.168045222759246826e-02,-4.490878880023956299e-01,1.789647459983825684e+00,2.277987718582153320e+00
-1.096861958503723145e+00,-3.990554437041282654e-02,-1.192003011703491211e+00,-4.875178337097167969e-01,2.295644044876098633e+00,1.552143573760986328e+00
-5.234442353248596191e-01,1.528884410858154297e+00,5.457945540547370911e-02,1.283709645271301270e+00,-3.475752845406532288e-02,-1.127227544784545898e+00
-1.733941197395324707e+00,-4.040063917636871338e-01,-2.660038769245147705e-01,-2.015741765499114990e-01,-2.429243326187133789e-01,4.549066722393035889e-01
