-1.096887111663818359e+00,-1.811618059873580933e-01,-1.404678344726562500e+00,1.459964960813522339e-01,-7.265221476554870605e-01
-9.682294726371765137e-01,-3.250494599342346191e-01,-4.045984447002410889e-01,-3.151890993118286133e+00,-4.158145904541015625e+00
1.512520432472229004e+00,4.971908330917358398e-01,-1.127616286277770996e+00,-9.902783036231994629e-01,6.757477521896362305e-01
2.925925552845001221e-01,-1.120561957359313965e-01,-9.768420457839965820e-01,-8.204382061958312988e-01,-2.031809836626052856e-01
-2.781315147876739502e-01,-4.439170062541961670e-01,-5.993073582649230957e-01,-2.830664634704589844e+00,-1.812659502029418945e+00
9.655128121376037598e-01,-1.116211712360382080e-01,-2.062419354915618896e-01,-1.042692422866821289e+00,-8.417928218841552734e-01
-2.179541438817977905e-01,1.343895316123962402e+00,3.717185556888580322e-01,-1.993425726890563965e+00,-1.097852110862731934e+00
8.639356493949890137e-01,1.873061060905456543e+00,9.475502967834472656e-01,-3.588740229606628418e-01,9.362838268280029297e-01
-2.048130273818969727e+00,-6.302376389503479004e-01,1.173246741294860840e+00,-3.300211131572723389e-01,1.773797631263732910e+00
-7.484672069549560547e-01,-2.849320173263549805e+00,3.123601198196411133e+00,-8.779264092445373535e-01,8.574773669242858887e-01
1.118721067905426025e-01,9.582074284553527832e-01,2.840382754802703857e-01,-1.476506233215332031e+00,-6.014620065689086914e-01
1.411270499229431152e+00,8.692088723182678223e-02,-4.787168800830841064e-01,-2.441957235336303711e+00,-1.381940007209777832e+00
6.908264160156250000e-01,-1.275026321411132812e+00,1.115879535675048828e+00,7.022301107645034790e-02,-1.022991061210632324e+00
-7.893570065498352051e-01,1.129014015197753906e+00,-1.585136771202087402e+00,-3.021706640720367432e-01,1.431567430496215820e+00
-3.336902558803558350e-01,-1.147453784942626953e+00,1.015114307403564453e+00,-1.378835201263427734e+00,2.152908295392990112e-01
-5.963800549507141113e-01,-5.909535884857177734e-01,-7.147817611694335938e-01,-2.772133648395538330e-01,-3.410206317901611328e+00
-7.518916726112365723e-01,8.903582692146301270e-01,1.497148275375366211e-01,2.897858023643493652e-01,-1.435799717903137207e+00
-7.820870876312255859e-01,4.356048405170440674e-01,-6.204642057418823242e-01,-7.120918035507202148e-01,7.070600390434265137e-01
2.069893121719360352e+00,1.462943673133850098e+00,-6.554519534111022949e-01,-1.173266887664794922e+00,-1.291733980178833008e+00
2.034917831420898438e+00,-7.554242014884948730e-02,4.662678539752960205e-01,-1.326884031295776367e+00,-1.127961277961730957e+00
1.489883810281753540e-01,2.572914958000183105e-02,7.077076435089111328e-01,-2.676776170730590820e+00,-6.642969846725463867e-01
1.553394913673400879e+00,-9.467182159423828125e-01,1.800771236419677734e+00,-1.186842396855354309e-01,-1.475303053855895996e+00
-1.765668988227844238e-01,-2.207284927368164062e+00,1.124562740325927734e+00,7.140817642211914062e-01,-2.047736883163452148e+00
1.206226348876953125e-01,-8.552744388580322266e-01,1.617292404174804688e+00,-2.624918222427368164e-01,1.837710738182067871e+00
-1.911762237548828125e+00,-2.533664107322692871e-01,1.020079135894775391e+00,-1.537742614746093750e+00,5.131276845932006836e-01
-7.982988953590393066e-01,-1.192239597439765930e-01,-1.799756139516830444e-01,-1.889555215835571289e+00,-3.939492702484130859e-01
-1.248049736022949219e+00,-4.655914306640625000e-01,-3.701238036155700684e-01,-1.262852668762207031e+00,5.304313302040100098e-01
-1.314784765243530273e+00,-6.690070498734712601e-03,3.907404839992523193e-01,-7.388426065444946289e-01,-1.904786944389343262e+00
-1.035611033439636230e+00,-4.408541321754455566e-01,1.433455824851989746e+00,4.609537124633789062e-01,-9.739807806909084320e-03
-5.966684818267822266e-01,-1.331503987312316895e+00,1.353009700775146484e+00,-1.723875761032104492e+00,2.420967817306518555e+00
1.273890286684036255e-01,1.062929391860961914e+00,-1.457590609788894653e-01,-1.070542931556701660e+00,-8.413308858871459961e-01
-9.842821359634399414e-01,-7.832921296358108521e-02,-7.310619950294494629e-02,-1.006835818290710449e+00,-7.446668744087219238e-01
-1.493713557720184326e-01,2.658663690090179443e-01,5.984809994697570801e-01,-1.541327357292175293e+00,3.093768656253814697e-01
6.751322150230407715e-01,1.302149653434753418e+00,-6.956570744514465332e-01,-1.387044429779052734e+00,-2.065057039260864258e+00
-3.449184000492095947e-01,2.259095907211303711e-01,-2.026908546686172485e-01,-3.048861503601074219e+00,7.167497873306274414e-01
-1.258683204650878906e+00,-1.375201344490051270e-01,1.815818190574645996e+00,-3.377479016780853271e-01,8.762728571891784668e-01
-7.633481025695800781e-01,-1.482121825218200684e+00,3.812457799911499023e+00,-7.155191898345947266e-02,1.038867235183715820e+00
1.462092518806457520e+00,-1.035654902458190918e+00,6.861612200736999512e-01,-1.500725269317626953e+00,-1.751227140426635742e+00
5.086879730224609375e-01,-5.319361090660095215e-01,7.456848025321960449e-01,-1.867035508155822754e+00,-3.285135507583618164e+00
-2.741940021514892578e-01,-6.811727285385131836e-01,1.032691240310668945e+00,-5.575377941131591797e-01,-5.314809083938598633e-01
1.328718900680541992e+00,7.328959107398986816e-01,-5.210516452789306641e-01,-2.409383773803710938e+00,-1.115880091674625874e-03
-2.310111373662948608e-01,1.109918713569641113e+00,-1.795623540878295898e+00,-1.169782519340515137e+00,8.856101632118225098e-01
-1.077365875244140625e+00,1.172280073165893555e+00,-1.567740142345428467e-01,-1.351036667823791504e+00,-3.259266614913940430e+00
8.910018205642700195e-01,1.323083996772766113e+00,-1.131299614906311035e+00,-1.281612038612365723e+00,-2.229488343000411987e-01
-1.492545604705810547e-01,1.992780923843383789e+00,-1.336630582809448242e+00,-3.722587525844573975e-01,2.194427490234375000e+00
1.449477314949035645e+00,7.548616528511047363e-01,9.210349321365356445e-01,-8.015548586845397949e-01,8.338204771280288696e-02
4.748934507369995117e-02,-9.236730933189392090e-01,5.607219412922859192e-02,-9.706930518150329590e-01,-2.527136087417602539e+00
-1.124243736267089844e+00,9.404165744781494141e-01,-7.924818992614746094e-01,5.689860582351684570e-01,-2.038217037916183472e-01
5.115703344345092773e-01,-1.003794312477111816e+00,1.121971964836120605e+00,-6.900802254676818848e-01,-1.484422683715820312e+00
-7.835136651992797852e-01,3.191241323947906494e-01,-7.366063594818115234e-01,-2.797677278518676758e+00,-1.238919615745544434e+00
-1.666182637214660645e+00,1.935491800308227539e+00,1.186479210853576660e+00,-8.387908339500427246e-01,1.894265562295913696e-01
1.840027451515197754e+00,3.867681622505187988e-01,-4.109285771846771240e-01,1.039724230766296387e+00,-8.335787802934646606e-02
-2.392669469118118286e-01,3.970175683498382568e-01,-7.269177436828613281e-01,1.422221511602401733e-01,-2.083590626716613770e-01
1.688350081443786621e+00,-1.882068812847137451e-01,8.934924602508544922e-01,-1.557499051094055176e+00,-1.511713862419128418e+00
1.022330522537231445e+00,-1.595831513404846191e+00,3.244049310684204102e+00,1.636438488960266113e+00,-1.736274719238281250e+00
