-1.029657125473022461e+00,-1.958214282989501953e+00,-4.208011627197265625e-01,1.744956016540527344e+00,-6.285337209701538086e-01,7.440261244773864746e-01,5.824142694473266602e-01,-6.957073211669921875e-01,-6.196950674057006836e-01
-3.329395651817321777e-01,-2.623269557952880859e-01,-2.888378798961639404e-01,1.195979237556457520e+00,1.565405011177062988e+00,2.198293358087539673e-01,5.257694721221923828e-01,-6.291097402572631836e-01,1.277543306350708008e+00
5.814960002899169922e-01,-1.415310144424438477e+00,-1.568384289741516113e+00,9.380604028701782227e-01,-1.511039286851882935e-01,1.788985967636108398e+00,-1.200893878936767578e+00,5.202181339263916016e-01,2.403108119964599609e+00
2.772563993930816650e-01,-2.070332288742065430e+00,8.180031776428222656e-01,1.139546632766723633e+00,-7.304980605840682983e-02,7.189838290214538574e-01,7.728543281555175781e-01,5.485374331474304199e-01,1.134092569351196289e+00
1.487574279308319092e-01,-1.107620000839233398e+00,-6.469939351081848145e-01,5.367384552955627441e-01,6.855682469904422760e-03,-4.596690833568572998e-01,-2.486175894737243652e-01,-4.901846945285797119e-01,-1.051386475563049316e+00
-1.871326804161071777e+00,1.670526504516601562e+00,-8.673209697008132935e-02,1.510066688060760498e-01,3.925019800662994385e-01,1.071683049201965332e+00,1.357186317443847656e+00,4.236641824245452881e-01,-8.135684728622436523e-01
9.675900936126708984e-01,7.469406723976135254e-01,-1.363696306943893433e-01,-1.923496365547180176e+00,-9.744276851415634155e-02,9.065865874290466309e-01,5.302801132202148438e-01,-2.688257098197937012e-01,1.863692998886108398e+00
1.648368954658508301e+00,-1.816782712936401367e+00,-4.736065864562988281e-01,-3.163722157478332520e-01,-6.023371219635009766e-01,-8.534455299377441406e-01,5.694229602813720703e-01,-1.618041872978210449e+00,-1.564378857612609863e+00
-2.252077013254165649e-01,-1.014300465583801270e+00,-1.156467914581298828e+00,5.684561133384704590e-01,-3.497820198535919189e-01,-2.157702296972274780e-01,-1.600880026817321777e+00,3.876934051513671875e-01,7.560689933598041534e-03
-4.373905658721923828e-01,-3.374285101890563965e-01,5.230978131294250488e-01,1.871157437562942505e-01,1.086738348007202148e+00,1.095118045806884766e+00,1.732093095779418945e-01,6.861183047294616699e-01,-4.719969630241394043e-01
-5.685780644416809082e-01,-1.439625144004821777e+00,1.283877491950988770e+00,-1.656857609748840332e+00,-3.323118388652801514e-01,-3.090355172753334045e-02,-1.374814867973327637e+00,1.916064143180847168e+00,-4.274341464042663574e-01
4.562137722969055176e-01,4.015555679798126221e-01,1.794819533824920654e-01,1.895740389823913574e+00,1.645648241043090820e+00,-1.937129974365234375e+00,-1.734145283699035645e+00,2.454674243927001953e+00,1.212024614214897156e-01
1.271326303482055664e+00,2.215283870697021484e+00,9.007817506790161133e-02,-4.837620258331298828e-01,-1.035038948059082031e+00,5.133826732635498047e-01,1.288587093353271484e+00,-1.288556098937988281e+00,7.536864280700683594e-02
3.460269272327423096e-01,-6.640388965606689453e-01,1.764754056930541992e+00,2.489395588636398315e-01,7.550215721130371094e-01,-7.399665713310241699e-01,6.646492481231689453e-01,1.482545256614685059e+00,-1.238797828555107117e-01
-9.176506996154785156e-01,-9.516668319702148438e-01,8.413023352622985840e-01,1.460005164146423340e+00,8.965085148811340332e-01,4.771726727485656738e-01,-6.010242700576782227e-01,1.937488615512847900e-01,-1.221709489822387695e+00
2.505753040313720703e-01,7.385782599449157715e-01,9.073311090469360352e-01,4.618846252560615540e-02,4.805356264114379883e-01,-2.911179363727569580e-01,1.380359768867492676e+00,8.814854621887207031e-01,2.753585577011108398e+00
1.784026026725769043e+00,3.490562736988067627e-01,-2.442732006311416626e-01,-4.736885428428649902e-01,-2.577328979969024658e-01,-1.802284121513366699e+00,1.328984141349792480e+00,3.543739914894104004e-01,3.224660456180572510e-01
3.336379826068878174e-01,-2.272622436285018921e-01,-1.227283358573913574e+00,-7.654864788055419922e-01,5.749017000198364258e-01,1.826200127601623535e+00,-1.123734951019287109e+00,3.315724134445190430e-01,2.518983781337738037e-01
6.395673155784606934e-01,-2.168739318847656250e+00,5.242910385131835938e-01,1.392943620681762695e+00,8.654237985610961914e-01,1.242442488670349121e+00,3.350358247756958008e+00,-4.843967258930206299e-01,-8.174816966056823730e-01
2.457487136125564575e-01,-5.354157686233520508e-01,-3.200950920581817627e-01,-5.612707138061523438e-01,1.495224356651306152e+00,-1.325738131999969482e-01,2.147595882415771484e-01,-1.013768762350082397e-01,-7.432408332824707031e-01
4.268617331981658936e-01,-1.384803891181945801e+00,-7.702820301055908203e-01,1.323472738265991211e+00,9.408264756202697754e-01,-2.007201433181762695e+00,-5.582256317138671875e-01,-4.636420607566833496e-01,-2.150505781173706055e+00
-6.150267124176025391e-01,-1.806376934051513672e+00,-5.232583880424499512e-01,-7.953060865402221680e-01,2.088004112243652344e+00,-3.106127381324768066e-01,5.770971775054931641e-01,9.343922138214111328e-01,-6.589463949203491211e-01
1.660657525062561035e+00,1.294545054435729980e+00,-2.691681087017059326e-01,-2.823697030544281006e-01,8.252880573272705078e-01,7.906146645545959473e-01,1.317129492759704590e+00,1.377413630485534668e+00,-1.345035552978515625e+00
1.054665669798851013e-01,3.416617512702941895e-01,-2.212270021438598633e+00,-1.057372808456420898e+00,-1.991224765777587891e+00,2.645877599716186523e-01,1.453979015350341797e+00,-5.364137887954711914e-01,4.945734441280364990e-01
-1.114696264266967773e+00,-1.399855971336364746e+00,-4.885096549987792969e-01,1.297412872314453125e+00,-5.170393586158752441e-01,4.449449777603149414e-01,1.360237360000610352e+00,8.258464932441711426e-01,1.610937356948852539e+00
-4.234774112701416016e-01,-9.982346892356872559e-01,8.900074958801269531e-01,1.855407953262329102e-01,4.751278162002563477e-01,-2.623364143073558807e-02,1.031798198819160461e-01,1.945987105369567871e+00,-8.876692652702331543e-01
1.942678689956665039e+00,-1.165164947509765625e+00,4.949920475482940674e-01,-4.082149565219879150e-01,-1.282782912254333496e+00,1.034871578216552734e+00,-3.246149048209190369e-02,-3.141641914844512939e-01,-1.514543294906616211e-01
2.725471258163452148e+00,-5.377613306045532227e-01,-3.841884732246398926e-01,5.543704032897949219e-01,5.424718260765075684e-01,1.964920520782470703e+00,-4.043556749820709229e-01,-7.062227725982666016e-01,1.707177460193634033e-01
-1.069418907165527344e+00,-2.850117206573486328e+00,-6.239084005355834961e-01,-1.471155047416687012e+00,3.544452488422393799e-01,3.646297156810760498e-01,-3.851031661033630371e-01,6.785604357719421387e-02,3.612928837537765503e-02
-2.307496547698974609e+00,-6.862909793853759766e-01,1.528012990951538086e+00,-3.209273815155029297e-01,4.424532651901245117e-01,-8.498148918151855469e-01,-1.332932233810424805e+00,4.654803276062011719e-01,8.875131607055664062e-01
-6.848105192184448242e-01,-1.060777306556701660e+00,-8.984338045120239258e-01,2.501566112041473389e-01,4.216165542602539062e-01,1.457998633384704590e+00,-5.254718065261840820e-01,7.893245816230773926e-01,2.691964864730834961e+00
-5.754947066307067871e-01,-8.229247927665710449e-01,1.212406635284423828e+00,1.173907995223999023e+00,-1.571717709302902222e-01,-2.350102663040161133e+00,9.997125864028930664e-01,-1.908947467803955078e+00,5.916509032249450684e-01
