-6.146009638905525208e-02,2.021265268325805664e+00,1.615917921066284180e+00,-1.633489251136779785e+00,1.728434920310974121e+00,8.824735283851623535e-01,-1.199643492698669434e+00,-2.085939168930053711e+00,2.660521864891052246e-01,1.520745307207107544e-01
5.457109212875366211e-01,1.135020375251770020e+00,4.226931333541870117e-01,-6.269241571426391602e-01,1.871118187904357910e+00,7.930240035057067871e-01,-2.277975320816040039e+00,5.134894251823425293e-01,-1.876382112503051758e+00,2.115787982940673828e+00
-5.813195705413818359e-01,-5.346261262893676758e-01,2.960013449192047119e-01,-1.337014317512512207e+00,1.491802334785461426e+00,-5.718504786491394043e-01,6.968374252319335938e-01,-1.092322468757629395e-01,-1.187783360481262207e+00,2.995906352996826172e+00
-2.994759194552898407e-02,-8.043370842933654785e-01,2.065102815628051758e+00,-2.923325538635253906e+00,-3.964374959468841553e-01,1.715096086263656616e-01,1.946193099021911621e+00,1.062944158911705017e-01,1.277847766876220703e+00,1.226081848144531250e+00
1.217916235327720642e-01,-3.286475241184234619e-01,7.724207639694213867e-01,-1.678120732307434082e+00,2.058482408523559570e+00,2.814696788787841797e+00,2.606773614883422852e+00,-7.633076906204223633e-01,7.055498361587524414e-01,1.497518777847290039e+00
9.372182488441467285e-01,-4.450193345546722412e-01,-8.591799736022949219e-01,-2.826450824737548828e+00,-1.933026760816574097e-01,5.594379454851150513e-02,1.359136581420898438e+00,-1.868656516075134277e+00,3.946791589260101318e-01,-7.423122525215148926e-01
-1.839597344398498535e+00,-1.637391090393066406e+00,2.461561441421508789e+00,-5.367057323455810547e-01,7.263744473457336426e-01,1.343155145645141602e+00,1.288327693939208984e+00,-2.201003730297088623e-01,5.555521965026855469e+00,-1.332638621330261230e+00
-9.724240750074386597e-03,1.758410036563873291e-01,-4.941277205944061279e-01,-2.693197011947631836e+00,-5.014395117759704590e-01,1.144670128822326660e+00,-7.750639319419860840e-01,-2.286281108856201172e+00,5.561959743499755859e-01,-3.020076990127563477e+00
4.145096242427825928e-01,1.366950035095214844e+00,6.154986619949340820e-01,-3.501303672790527344e+00,3.464429080486297607e-01,-2.084527313709259033e-01,7.332406044006347656e-01,-1.010966658592224121e+00,5.389366745948791504e-01,1.654569357633590698e-01
-2.098311185836791992e+00,1.519753813743591309e+00,9.669455289840698242e-01,-8.441342413425445557e-02,-3.711712956428527832e-01,-9.275577664375305176e-01,-1.846403926610946655e-01,-2.134785175323486328e+00,-1.644060611724853516e+00,-8.570014238357543945e-01
3.016954362392425537e-01,1.543762922286987305e+00,2.338358640670776367e+00,-7.416582703590393066e-01,4.032765924930572510e-01,-6.314520239830017090e-01,-3.005291938781738281e+00,8.836360573768615723e-01,7.388538122177124023e-01,4.595770835876464844e+00
1.258882522583007812e+00,-4.955211877822875977e-01,-1.717319250106811523e+00,-2.607840299606323242e+00,2.825580835342407227e-01,-4.654499292373657227e-01,-6.020376831293106079e-02,-2.863457202911376953e-01,3.500192165374755859e+00,-1.825323224067687988e+00
6.220667362213134766e-01,-2.945074439048767090e-01,4.943728148937225342e-01,-3.472270250320434570e+00,-1.630352616310119629e+00,-1.221929311752319336e+00,1.299540996551513672e+00,-3.056483566761016846e-01,2.301833868026733398e+00,-6.350820660591125488e-01
4.299087226390838623e-01,4.208481609821319580e-01,-1.072986602783203125e+00,-1.594427824020385742e+00,1.897895693778991699e+00,1.019690275192260742e+00,1.325814485549926758e+00,-2.175258874893188477e+00,-2.581732988357543945e+00,4.686774909496307373e-01
-1.179931282997131348e+00,-6.450822353363037109e-01,8.251647353172302246e-01,-1.728273749351501465e+00,1.334536075592041016e+00,-3.834435343742370605e-01,-2.374186754226684570e+00,1.604643315076828003e-01,-9.963795542716979980e-01,-2.937806583940982819e-02
-1.336024761199951172e+00,-5.668779015541076660e-01,2.770156860351562500e-01,6.257959008216857910e-01,2.125993013381958008e+00,-1.431723475456237793e+00,9.685963988304138184e-01,-2.456778764724731445e+00,-1.224326729774475098e+00,-2.748802423477172852e+00
-7.909110784530639648e-01,1.409761309623718262e+00,5.592327713966369629e-01,-2.101217985153198242e+00,-1.181398272514343262e+00,-1.385936498641967773e+00,2.489374399185180664e+00,8.989765644073486328e-01,-1.037279605865478516e+00,2.748150229454040527e-01
6.949203014373779297e-01,-3.506913781166076660e-02,-4.958536624908447266e-01,-3.636229515075683594e+00,-1.034119486808776855e+00,1.118099689483642578e-01,3.269960880279541016e-01,-8.635783195495605469e-01,-1.403965801000595093e-01,8.063145875930786133e-01
1.372897148132324219e+00,7.923794388771057129e-01,-3.590002775192260742e+00,-1.945500493049621582e+00,-6.622014045715332031e-01,1.465292125940322876e-01,1.038399100303649902e+00,-9.991163611412048340e-01,-1.897158384323120117e+00,1.185199618339538574e+00
-3.719201087951660156e-01,2.831081449985504150e-01,6.967195868492126465e-01,-1.824158310890197754e+00,-1.150211393833160400e-01,1.383714079856872559e-01,7.163629531860351562e-01,-2.827463865280151367e+00,-1.189291119575500488e+00,3.115339279174804688e+00
4.980930685997009277e-01,-3.824858963489532471e-01,-1.054991602897644043e+00,-2.381485223770141602e+00,7.993648648262023926e-01,-4.561953842639923096e-01,1.893365263938903809e+00,5.925114154815673828e-01,-1.426509320735931396e-01,-1.014119029045104980e+00
1.882709741592407227e+00,-2.012448310852050781e+00,-2.517204761505126953e+00,-3.622858285903930664e+00,-8.818206787109375000e-01,5.597921609878540039e-01,1.708444952964782715e+00,-8.729245513677597046e-03,-1.144921064376831055e+00,-5.501095056533813477e-01
-5.599034428596496582e-01,-4.332649707794189453e-01,1.079689264297485352e+00,-5.234541296958923340e-01,-1.851483583450317383e+00,-3.900257110595703125e+00,-8.254429697990417480e-02,1.421077251434326172e+00,1.995847582817077637e+00,2.945039272308349609e+00
-5.462086796760559082e-01,1.468619227409362793e+00,1.922281645238399506e-02,-2.757733821868896484e+00,-1.914937347173690796e-01,-2.168506383895874023e+00,5.664895772933959961e-01,2.251363754272460938e+00,7.566396594047546387e-01,7.976365685462951660e-01
1.193192839622497559e+00,-2.393710464239120483e-01,-1.918593049049377441e+00,-3.722458183765411377e-01,-2.214464098215103149e-01,-7.627515792846679688e-01,2.839290499687194824e-01,1.601232647895812988e+00,2.709668874740600586e-01,-5.426113605499267578e-01
-1.874280691146850586e+00,-8.476296663284301758e-01,-4.602527618408203125e-01,-1.929620981216430664e+00,1.772118449211120605e+00,2.840219736099243164e-01,-1.944274067878723145e+00,-9.722441434860229492e-01,6.576254963874816895e-01,1.056487560272216797e+00
1.187514185905456543e+00,-2.653280735015869141e+00,9.764041900634765625e-01,-1.087305903434753418e+00,-5.657883882522583008e-01,5.872434377670288086e-01,1.729651570320129395e+00,-1.352307319641113281e+00,-8.935828804969787598e-01,-2.201763391494750977e+00
1.863020807504653931e-01,-1.313990056514739990e-01,5.713346004486083984e-01,-1.852747440338134766e+00,1.247164368629455566e+00,7.273100614547729492e-01,-2.438537776470184326e-01,-1.895691990852355957e+00,-1.369876742362976074e+00,1.164823770523071289e+00
-1.011396288871765137e+00,-3.350330889225006104e-01,-1.193358659744262695e+00,-1.913171648979187012e+00,1.183672308921813965e+00,-6.915139555931091309e-01,2.157930850982666016e+00,1.500452280044555664e+00,8.466033339500427246e-01,-1.180138587951660156e+00
1.280866742134094238e+00,-2.544509649276733398e+00,-9.180721044540405273e-01,-2.347357511520385742e+00,-1.683431029319763184e+00,-4.677119106054306030e-02,9.965906143188476562e-01,-2.893547534942626953e+00,-4.255044162273406982e-01,-1.952736973762512207e+00
-4.075013995170593262e-01,-5.540246367454528809e-01,2.619360573589801788e-02,-1.732955574989318848e+00,1.867545843124389648e-01,-8.102515339851379395e-01,-3.532271087169647217e-01,1.635080218315124512e+00,-6.245994567871093750e-01,2.073840141296386719e+00
-3.823232054710388184e-01,1.870835542678833008e+00,-8.977202177047729492e-01,-9.848316311836242676e-01,-5.988420248031616211e-01,4.660665690898895264e-01,2.004555463790893555e+00,-3.146412372589111328e-01,4.223187923431396484e+00,5.550914406776428223e-01
-3.181950002908706665e-02,8.018383383750915527e-01,1.106712818145751953e+00,-1.415036082267761230e+00,5.816817283630371094e-01,-1.847997188568115234e+00,-1.293264865875244141e+00,2.101618528366088867e+00,1.235667616128921509e-01,1.722650676965713501e-01
6.459441781044006348e-01,-1.214056491851806641e+00,-1.537627816200256348e+00,-1.504389643669128418e+00,-1.329020023345947266e+00,-3.638864755630493164e-01,3.883163928985595703e-01,1.280361711978912354e-01,-1.425701498985290527e+00,-9.225049018859863281e-01
-5.955361723899841309e-01,7.981683015823364258e-01,1.763073354959487915e-01,-2.631852626800537109e+00,6.078179180622100830e-02,8.479520082473754883e-01,4.058204293251037598e-01,-1.495302557945251465e+00,-2.333642959594726562e+00,1.012176632881164551e+00
-6.631667613983154297e-01,-1.277546882629394531e+00,1.589640736579895020e+00,-1.966224789619445801e+00,3.152314722537994385e-01,8.627847433090209961e-01,-2.419226408004760742e+00,-1.417859911918640137e+00,5.717055797576904297e-01,1.386509060859680176e+00
3.705476969480514526e-02,3.357597827911376953e+00,5.482337474822998047e-01,-2.083561420440673828e+00,9.852349758148193359e-01,2.302434593439102173e-01,-1.391417384147644043e+00,-1.341109752655029297e+00,9.544490575790405273e-01,-1.121731281280517578e+00
