3.228326141834259033e-01,-2.467415332794189453e+00,1.838848367333412170e-02,-2.157255887985229492e+00,7.457095980644226074e-01
1.847886323928833008e+00,-1.915832400321960449e+00,2.213403224945068359e+00,2.507462978363037109e+00,-1.565008044242858887e+00
4.289561808109283447e-01,-1.472334265708923340e+00,-4.608149826526641846e-01,-1.340906858444213867e+00,-8.576292544603347778e-02
-1.596926599740982056e-01,-2.146867036819458008e+00,-3.530083298683166504e-01,8.501596450805664062e-01,1.461288928985595703e+00
-2.696861982345581055e+00,-1.641153335571289062e+00,6.109748780727386475e-02,3.119768500328063965e-01,2.546791315078735352e+00
7.545975446701049805e-01,-1.757467150688171387e+00,-1.912429690361022949e+00,1.395757496356964111e-01,-3.367535769939422607e-02
-8.443178981542587280e-02,-4.592279791831970215e-01,3.152214586734771729e-01,-1.278010368347167969e+00,1.181752800941467285e+00
-1.254847288131713867e+00,-3.366084814071655273e+00,1.385076403617858887e+00,-1.625951051712036133e+00,-1.120469450950622559e+00
6.274323463439941406e-01,-1.745525121688842773e+00,6.130475401878356934e-01,1.590482592582702637e+00,-1.741809695959091187e-01
-6.798612326383590698e-02,-2.974689722061157227e+00,-9.329781532287597656e-01,1.142018437385559082e+00,1.280703663825988770e+00
-7.103024125099182129e-01,-3.413835287094116211e+00,-9.809530377388000488e-01,-6.963042616844177246e-01,-1.153146147727966309e+00
8.795961141586303711e-01,-1.050750374794006348e+00,1.367774605751037598e+00,1.430121421813964844e+00,-5.648730993270874023e-01
1.272620797157287598e+00,-2.384095191955566406e+00,-2.727664411067962646e-01,-1.304129242897033691e+00,-2.776741266250610352e+00
9.059788584709167480e-01,2.067503184080123901e-01,1.167975068092346191e-01,2.161092162132263184e-01,-5.830666422843933105e-01
3.402592241764068604e-01,-3.703038930892944336e+00,-1.702762007713317871e+00,2.477333307266235352e+00,1.021008729934692383e+00
-1.960501313209533691e+00,-1.082908987998962402e+00,7.077701687812805176e-01,9.049759507179260254e-01,1.539812982082366943e-01
-9.350609779357910156e-01,-3.054454088211059570e+00,-5.443336367607116699e-01,-1.667228221893310547e+00,-7.228775024414062500e-01
-4.350098669528961182e-01,-4.295262813568115234e+00,1.151285648345947266e+00,-1.727992415428161621e+00,5.394219756126403809e-01
9.850032329559326172e-01,-2.368840217590332031e+00,4.923287928104400635e-01,-6.981969811022281647e-03,-1.416273355484008789e+00
8.664937615394592285e-01,-2.186740159988403320e+00,-7.129824161529541016e-01,2.523429095745086670e-01,-2.632478952407836914e+00
1.156550645828247070e+00,-1.501744389533996582e+00,-6.680265665054321289e-01,-1.286860585212707520e+00,-1.815393447875976562e+00
-1.874878644943237305e+00,-2.937808752059936523e+00,9.903597235679626465e-01,-1.836336970329284668e+00,4.787215590476989746e-01
-1.464440859854221344e-02,-1.370987534523010254e+00,3.190672397613525391e+00,-4.405092895030975342e-01,1.487025022506713867e-01
-8.724301457405090332e-01,-4.517312526702880859e+00,1.365611255168914795e-01,-1.115320920944213867e-01,2.942367076873779297e+00
-1.033118724822998047e+00,-1.655651926994323730e+00,2.176820933818817139e-01,-1.346701145172119141e+00,7.277520000934600830e-02
5.535278320312500000e-01,2.909138500690460205e-01,2.700175344944000244e-01,-5.091738328337669373e-02,-7.663416862487792969e-01
-9.908812642097473145e-01,-4.758336544036865234e+00,7.220869660377502441e-01,-2.815865993499755859e+00,7.051945924758911133e-01
8.403717279434204102e-01,-1.822040557861328125e+00,1.216555476188659668e+00,1.128684043884277344e+00,-2.425062894821166992e+00
1.718065142631530762e+00,-6.222007870674133301e-01,3.091681301593780518e-01,2.505088448524475098e-01,-7.327472567558288574e-01
1.400599718093872070e+00,-1.164655923843383789e+00,-1.798440694808959961e+00,2.036242485046386719e+00,5.469336509704589844e-01
-2.365770982578396797e-03,-3.221131801605224609e+00,3.425742089748382568e-01,-1.993921160697937012e+00,-1.144102811813354492e+00
7.848604321479797363e-01,-2.157551288604736328e+00,-7.015873491764068604e-02,5.192372202873229980e-01,1.503219455480575562e-01
-1.949841082096099854e-01,-1.836552262306213379e+00,-2.225833684206008911e-01,-2.167192459106445312e+00,1.555493235588073730e+00
-2.495820447802543640e-02,3.425893783569335938e-01,-1.249165296554565430e+00,2.040805369615554810e-01,-1.613522171974182129e+00
-1.495641708374023438e+00,-2.256116628646850586e+00,-9.853852987289428711e-01,1.725524067878723145e+00,2.045573294162750244e-01
-1.628273248672485352e+00,-3.049460411071777344e+00,1.035920858383178711e+00,-1.379519462585449219e+00,-5.896330475807189941e-01
1.080260992050170898e+00,-1.673364758491516113e+00,1.326234579086303711e+00,2.139622211456298828e+00,-1.151170730590820312e+00
-7.018641829490661621e-01,-1.981422066688537598e+00,8.203617334365844727e-01,-8.284587264060974121e-01,1.091225862503051758e+00
-2.290655225515365601e-01,-2.466365575790405273e+00,7.005324363708496094e-01,-1.610512584447860718e-01,3.658591806888580322e-01
-4.438788071274757385e-02,-2.842367649078369141e+00,-1.430350065231323242e+00,1.620853424072265625e+00,-6.873434782028198242e-01
-1.919424533843994141e+00,-3.995521068572998047e+00,1.899138279259204865e-02,2.648571729660034180e-01,-1.068639397621154785e+00
2.665794789791107178e-01,-2.777668714523315430e+00,-1.214676141738891602e+00,3.852579593658447266e-01,-9.824542999267578125e-01
-1.097571969032287598e+00,-3.691383600234985352e+00,1.314136385917663574e+00,-1.467411875724792480e+00,-9.750913381576538086e-01
-4.187603890895843506e-01,-1.816543221473693848e+00,-1.805279612541198730e+00,2.265987634658813477e+00,8.621956110000610352e-01
-1.693764805793762207e+00,-2.728933811187744141e+00,1.861423611640930176e+00,7.517417669296264648e-01,9.730563163757324219e-01
-1.445670366287231445e+00,-2.760655641555786133e+00,-3.586861193180084229e-01,-1.951428651809692383e+00,1.402023434638977051e+00
9.557269215583801270e-01,-9.060636758804321289e-01,-3.817304372787475586e-01,-1.324849009513854980e+00,-1.841024041175842285e+00
-1.693504303693771362e-02,-2.289758443832397461e+00,2.112251043319702148e+00,4.185485839843750000e-02,1.889171361923217773e+00
4.156491458415985107e-01,-2.341508626937866211e+00,-1.251843214035034180e+00,3.289099216461181641e+00,-2.025386810302734375e+00
5.449267029762268066e-01,-2.187657169997692108e-02,-4.454086422920227051e-01,7.846435308456420898e-01,1.070197463035583496e+00
-5.345019698143005371e-01,-2.730273723602294922e+00,3.684566020965576172e-01,-1.218311190605163574e+00,-2.007216453552246094e+00
2.368983924388885498e-01,-2.965923547744750977e+00,-1.375056862831115723e+00,-6.592146754264831543e-01,2.790949493646621704e-02
3.536581993103027344e-01,-2.222133874893188477e+00,9.001216292381286621e-02,-5.862994790077209473e-01,-1.274738669395446777e+00
-1.706611037254333496e+00,-2.679364204406738281e+00,-3.672484159469604492e-01,6.927588582038879395e-01,7.998261451721191406e-01
-5.926696062088012695e-01,-2.795999288558959961e+00,-1.522147059440612793e+00,5.822379589080810547e-01,7.123105227947235107e-02
1.605734109878540039e+00,-1.455475986003875732e-01,5.282140150666236877e-02,1.709828376770019531e+00,-1.352538764476776123e-01
